! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
PERV1|PERU|43.26670|-72.90000|557 meters|snowdepth|2024-03-01 12|17.780|cm|05148|
MSRN3|MASCOMA RIVER|43.78330|-72.03330|428 meters|snowdepth|2024-03-02 00|17.780|cm|03266|
ME-OX-2|HARTFORD 1.4 N, ME|44.39318|-70.34760|170 meters|snowdepth|2024-03-01 13|17.780|cm|04221|
LBKV1|LYE BROOK|43.05000|-73.03330|724 meters|snowdepth|2024-03-02 00|17.780|cm|05250|
INDN6|INDIAN LAKE|43.75500|-74.27560|503 meters|snowdepth|2024-03-01 12|17.780|cm|12842|
HRTM1|HARTFORD|44.37440|-70.31620|216 meters|snowdepth|2024-03-01 12|17.780|cm|04221|
DIFM1|DIXIFIELD|44.51870|-70.40780|136 meters|snowdepth|2024-03-01 12|17.780|cm|04224|
BETM1|BETHEL 6 SSE|44.32000|-70.75680|243 meters|snowdepth|2024-03-01 12|17.780|cm|04255|
NY-HM-10|LAKE PLEASANT 2.3 WSW, NY|43.45490|-74.45287|536 meters|snowdepth|2024-03-01 12|16.510|cm|12108|
NH-MR-45|NORTHFIELD 2.8 E, NH|43.43945|-71.53730|199 meters|snowdepth|2024-03-01 12|16.510|cm|03276|
VT-RT-28|SHREWSBURY 0.8 W, VT|43.50806|-72.88238|445 meters|snowdepth|2024-03-01 11|15.240|cm|05738|
VT-BN-12|STAMFORD 5.0 NNE, VT|42.82000|-73.02000|689 meters|snowdepth|2024-03-01 21|15.240|cm|05352|
ME-FR-26|FARMINGTON 3.9 N, ME|44.72423|-70.15934|199 meters|snowdepth|2024-03-01 13|15.240|cm|04938|
ME-AR-18|NEW SWEDEN 4.9 NNW, ME|47.01080|-68.14390|256 meters|snowdepth|2024-03-01 12|15.240|cm|04762|
ME-AN-49|LIVERMORE FALLS 3.7 SSW, ME|44.42105|-70.20409|161 meters|snowdepth|2024-03-01 12|15.240|cm|04253|
LPLN6|LAKE PLACID 2 S|44.30420|-73.98390|572 meters|snowdepth|2024-03-01 12|15.240|cm|12946|
KINM1|KINGFIELD|44.95950|-70.17530|182 meters|snowdepth|2024-03-01 12|15.240|cm|04947|
JEFV1|JEFFERSONVILLE|44.58430|-72.78700|363 meters|snowdepth|2024-03-01 12|15.240|cm|05464|
CORV1|CORINTH|44.00690|-72.31940|366 meters|snowdepth|2024-03-01 12|15.240|cm|05039|
VT-OL-1|WESTFIELD 0.7 WNW, VT|44.89160|-72.44350|328 meters|snowdepth|2024-03-01 12|13.970|cm|05874|
PTBN3|PITTSBURG RESERVOIR|45.04690|-71.38300|405 meters|snowdepth|2024-03-01 12|12.700|cm|03592|
OTFM1|OTISFIELD|44.09790|-70.59760|171 meters|snowdepth|2024-03-01 12|12.700|cm|04270|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2024-03-01 12|12.700|cm|13365|
NH-CS-19|CARROLL 4.6 NE, NH|44.33765|-71.46461|525 meters|snowdepth|2024-03-01 12|12.700|cm|03598|
NCBN6|NEWCOMB|43.97070|-74.22200|506 meters|snowdepth|2024-03-01 12|12.700|cm|12852|
ME-OX-26|OXFORD 5.3 SW, ME|44.09787|-70.59612|179 meters|snowdepth|2024-03-01 12|12.700|cm|04270|
DFXM1|DOVER-FOXCROFT|45.18720|-69.18410|99 meters|snowdepth|2024-03-01 12|12.700|cm|04426|
CAN-NB-97|NEW MARYLAND 0.6 NW, CAN|45.90112|-66.68739|122 meters|snowdepth|2024-03-01 12|11.938|cm||
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2024-03-01 11|11.430|cm|05676|
VT-OL-26|CRAFTSBURY COMMON 0.8 NW, VT|44.66338|-72.39245|278 meters|snowdepth|2024-03-01 12|11.430|cm|05827|
NY-OD-19|NEW HARTFORD 0.8 S, NY|43.06182|-75.28990|220 meters|snowdepth|2024-03-01 12|11.430|cm|13413|
MA-HS-7|PLAINFIELD 2.2 SW, MA|42.49272|-72.94540|428 meters|snowdepth|2024-03-01 13|11.430|cm|01070|
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2024-03-01 12|10.160|cm|05681|
SUTV1|SUTTON|44.61220|-72.04810|451 meters|snowdepth|2024-03-01 12|10.160|cm|05867|
PEKN6|PECK LAKE|43.11500|-74.42360|430 meters|snowdepth|2024-03-01 12|10.160|cm|12078|
NY-HM-8|LONG LAKE 1.2 N, NY|43.99070|-74.41880|555 meters|snowdepth|2024-03-01 12|10.160|cm|12847|
NY-FK-7|SARANAC LAKE 6.2 N, NY|44.41359|-74.15211|525 meters|snowdepth|2024-03-01 12|10.160|cm|12983|
ME-AN-50|MECHANIC FALLS 1.3 W, ME|44.11231|-70.42015|108 meters|snowdepth|2024-03-01 12|10.160|cm|04256|
ESGM1|EAST SANGERVILLE|45.13690|-69.28060|196 meters|snowdepth|2024-03-01 12|10.160|cm|04479|
BRAM1|BRASSUA DAM|45.66020|-69.81190|318 meters|snowdepth|2024-03-01 12|10.160|cm|04478|
NY-HR-23|HERKIMER 0.6 SSE, NY|43.02159|-74.98663|120 meters|snowdepth|2024-03-01 14|8.890|cm|13350|
NY-HR-16|ILION 0.7 WSW, NY|43.00880|-75.05390|160 meters|snowdepth|2024-03-01 12|8.890|cm|13357|
WHFN6|WILMINGTON 2W|44.39310|-73.85890|614 meters|snowdepth|2024-03-01 13|7.620|cm|12997|
VT-WR-17|ROCHESTER 2.3 NE, VT|43.89418|-72.76992|614 meters|snowdepth|2024-03-01 12|7.620|cm|05767|
VT-OG-10|BRAINTREE 2.8 SW, VT|43.93570|-72.74830|490 meters|snowdepth|2024-03-01 12|7.620|cm|05060|
VT-CL-44|DANVILLE 3.1 NNE, VT|44.45469|-72.12516|377 meters|snowdepth|2024-03-01 12|7.620|cm|05828|
VT-CL-18|WHEELOCK 1.6 S, VT|44.56491|-72.08830|363 meters|snowdepth|2024-03-01 12|7.620|cm|05851|
VT-BN-3|LANDGROVE 1.1 NNE, VT|43.29092|-72.83260|554 meters|snowdepth|2024-03-01 12|7.620|cm|05148|
RKWM1|MOOSEHEAD LAKE|45.58330|-69.71670|315 meters|snowdepth|2024-03-01 12|7.620|cm|04478|
NWSM1|NEW SHARON|44.63520|-70.00020|142 meters|snowdepth|2024-03-01 12|7.620|cm|04955|
NCKN6|NORTH CREEK 5 SE|43.66110|-73.89690|268 meters|snowdepth|2024-03-01 12|7.620|cm|12817|
MRRN6|MORRISVILLE 6 SW|42.84160|-75.72630|515 meters|snowdepth|2024-03-01 12|7.620|cm|13061|
VT-OL-9|GREENSBORO 2.1 NNW, VT|44.60528|-72.30940|461 meters|snowdepth|2024-03-01 12|6.350|cm|05841|
NH-MR-4|BOW 1.6 NW, NH|43.14994|-71.55650|148 meters|snowdepth|2024-03-01 12|6.350|cm|03304|
NH-HL-103|TEMPLE 1.2 ENE, NH|42.82600|-71.82923|282 meters|snowdepth|2024-03-01 12|6.350|cm|03084|
NY-MG-3|HESSVILLE 1.8 WSW, NY|42.86430|-74.72140|316 meters|snowdepth|2024-03-01 13|5.588|cm|13339|
WSTN6|WESTMORELAND 4 N|43.15950|-75.46110|168 meters|snowdepth|2024-03-01 12|5.080|cm|13440|
VT-WH-30|MARLBORO 2.0 NNE, VT|42.88484|-72.70935|458 meters|snowdepth|2024-03-01 13|5.080|cm|05301|
VT-OG-16|STRAFFORD 2.4 SSE, VT|43.83333|-72.35555|310 meters|snowdepth|2024-03-01 11|5.080|cm|05070|
VT-ES-3|LUNENBURG 2.3 NNW, VT|44.49324|-71.70446|449 meters|snowdepth|2024-03-01 11|5.080|cm|05906|
TURM1|TURNER|44.28220|-70.25610|169 meters|snowdepth|2024-03-01 12|5.080|cm|04282|
TOPN6|TUPPER LAKE SUNMOUNT|44.23070|-74.43820|505 meters|snowdepth|2024-03-01 12|5.080|cm|12986|
TOPM1|TOPSFIELD|45.43530|-67.72130|192 meters|snowdepth|2024-03-01 12|5.080|cm|04490|
NY-OT-11|HARTWICK, NY|42.65990|-75.05000|407 meters|snowdepth|2024-03-01 16|5.080|cm|13348|
NY-OD-21|ROME 4.8 SSE, NY|43.16000|-75.46000|169 meters|snowdepth|2024-03-01 12|5.080|cm|13440|
NH-HL-108|ANTRIM 4.1 NW, NH|43.07635|-72.00019|328 meters|snowdepth|2024-03-01 12|5.080|cm|03440|
NCON3|NORTH CONWAY|44.05620|-71.12970|163 meters|snowdepth|2024-03-01 13|5.080|cm|03860|
MRLV1|MARLBORO|42.88460|-72.70930|459 meters|snowdepth|2024-03-01 14|5.080|cm|05301|
ME-YK-3|HOLLIS CENTER 5.4 NW, ME|43.64750|-70.67510|95 meters|snowdepth|2024-03-01 12|5.080|cm|04042|
ME-KB-55|MANCHESTER 0.5 NE, ME|44.33008|-69.85635|67 meters|snowdepth|2024-03-01 12|5.080|cm|04351|
ME-AR-15|PRESQUE ISLE 1.3 WSW, ME|46.67960|-68.01270|154 meters|snowdepth|2024-03-01 12|5.080|cm|04769|
MA-FR-41|CONWAY 3.4 WSW, MA|42.50424|-72.74829|273 meters|snowdepth|2024-03-01 12|5.080|cm|01341|
LUNV1|LUNENBURG 2 NNW|44.49330|-71.70460|448 meters|snowdepth|2024-03-01 11|5.080|cm|05906|
JKMM1|JACKMAN|45.62600|-70.24600|369 meters|snowdepth|2024-03-01 12|5.080|cm|04945|
JEFN3|JEFFERSON|44.41690|-71.50080|332 meters|snowdepth|2024-03-01 12|5.080|cm|03583|
HOLM1|HOLLIS|43.64750|-70.67490|95 meters|snowdepth|2024-03-01 12|5.080|cm|04042|
EHYM3|EAST HAWLEY|42.57410|-72.86790|504 meters|snowdepth|2024-03-01 13|5.080|cm|01339|
COPN6|COOPERSTOWN|42.71660|-74.92660|385 meters|snowdepth|2024-03-01 05|5.080|cm|13326|
COLN3|COLEBROOK 3SW|44.86100|-71.53920|341 meters|snowdepth|2024-03-01 12|5.080|cm|03576|
CARM1|CARIBOU WFO|46.86810|-68.01250|191 meters|snowdepth|2024-03-01 12|5.080|cm|04736|
CAN-NB-64|KESWICK RIDGE 4.0 SE, CAN|45.97014|-66.85538|95 meters|snowdepth|2024-03-01 12|5.080|cm||
CAN-NB-98|HOYT 4.2 S, CAN|45.54763|-66.55440|131 meters|snowdepth|2024-03-01 11|4.064|cm||
CAN-NB-84|NORTON 7.1 WNW - KWRC, CAN|45.66195|-65.78279|72 meters|snowdepth|2024-03-01 12|4.064|cm||
NY-WR-10|WARRENSBURG 2.1 WNW, NY|43.51784|-73.81069|208 meters|snowdepth|2024-03-01 13|3.810|cm|12885|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2024-03-01 13|3.810|cm|13471|
NY-MD-9|EARLVILLE 0.4 W, NY|42.73981|-75.55205|334 meters|snowdepth|2024-03-01 15|3.810|cm|13332|
ME-CM-125|GRAY 2.9 SSE, ME|43.84640|-70.31340|113 meters|snowdepth|2024-03-01 12|3.810|cm|04039|
CAN-NB-49|MILLTOWN 1.1 NNE, CAN|45.18280|-67.29490|23 meters|snowdepth|2024-03-01 11|3.048|cm||
CAN-NB-174|MCLEOD HILL 1.3 SSW, CAN|46.01577|-66.68965|147 meters|snowdepth|2024-03-01 11|3.048|cm||
CAN-NB-1|FREDERICTON 4.0 SSE, CA|45.92897|-66.62830|68 meters|snowdepth|2024-03-01 12|3.048|cm||
WORV1|WORCESTER 2 W|44.37470|-72.58220|399 meters|snowdepth|2024-03-01 12|2.540|cm|05682|
WNDM1|WINDHAM 2NW|43.85670|-70.46630|118 meters|snowdepth|2024-03-01 12|2.540|cm|04062|
WDSV1|WOODSTOCK|43.63030|-72.50720|205 meters|snowdepth|2024-03-01 13|2.540|cm|05091|
VT-WS-15|EAST CALAIS 1.5 SW, VT|44.35523|-72.45540|325 meters|snowdepth|2024-03-01 12|2.540|cm|05650|
VT-OG-14|BRADFORD 2.2 NNW, VT|44.02268|-72.14756|345 meters|snowdepth|2024-03-01 10|2.540|cm|05033|
VT-FR-30|MONTGOMERY 4.1 ESE, VT|44.87663|-72.56234|304 meters|snowdepth|2024-03-01 12|2.540|cm|05471|
VT-FR-26|ENOSBURG FALLS 2.5 N, VT|44.94470|-72.79690|192 meters|snowdepth|2024-03-01 12|2.540|cm|05450|
ROBM1|ROBBINSTON|45.08530|-67.12050|42 meters|snowdepth|2024-03-01 05|2.540|cm|04671|
NY-OT-31|MARYLAND 1.8 W, NY|42.53310|-74.92090|502 meters|snowdepth|2024-03-01 12|2.540|cm|12116|
NUMN3|NORTHUMBERLAND|44.52830|-71.50440|332 meters|snowdepth|2024-03-01 14|2.540|cm|03584|
NH-ST-31|STRAFFORD 2.9 N, NH|43.31175|-71.13510|296 meters|snowdepth|2024-03-01 13|2.540|cm|03867|
NH-GR-47|LITTLETON 7.3 W, NH|44.31847|-71.91086|341 meters|snowdepth|2024-03-01 13|2.540|cm|03561|
NH-CS-7|LANCASTER 0.5 N, NH|44.49611|-71.57640|264 meters|snowdepth|2024-03-01 12|2.540|cm|03584|
ME-CM-54|WINDHAM 3.9 NW, ME|43.85787|-70.46200|124 meters|snowdepth|2024-03-01 12|2.540|cm|04062|
ME-AR-41|CASTLE HILL 1.0 S, ME|46.70273|-68.21736|229 meters|snowdepth|2024-03-01 12|2.540|cm|04757|
ME-AN-41|AUBURN 2.1 NNW, ME|44.11275|-70.26452|83 meters|snowdepth|2024-03-01 12|2.540|cm|04210|
MALN6|MALONE|44.84180|-74.30600|267 meters|snowdepth|2024-03-01 12|2.540|cm|12953|
ISLV1|ISLAND POND|44.81280|-71.89020|359 meters|snowdepth|2024-03-01 13|2.540|cm|05846|
HRLN6|HORNELL ALMOND DAM|42.34880|-77.70440|403 meters|snowdepth|2024-03-01 11|2.540|cm|14843|
FFLN3|FRANKLIN FALLS DAM|43.47030|-71.65370|139 meters|snowdepth|2024-03-01 12|2.540|cm|03235|
EAHV1|EAST HAVEN|44.64250|-71.89120|300 meters|snowdepth|2024-03-01 12|2.540|cm|05837|
DLSN6|DELANSON 2NE|42.76720|-74.17110|294 meters|snowdepth|2024-03-01 12|2.540|cm|12053|
DHMM1|DEDHAM|44.67880|-68.63560|139 meters|snowdepth|2024-03-01 11|2.540|cm|04429|
CAN-NB-104|PENNFIELD RIDGE 2.7 SSW, CAN|45.09355|-66.71389|52 meters|snowdepth|2024-03-01 11|2.540|cm||
ANGN6|ANGELICA|42.31080|-78.02300|454 meters|snowdepth|2024-03-01 12|2.540|cm|14709|
CAN-NB-29|SUSSEX 1.0 WNW - KWRC, CAN|45.72670|-65.52858|24 meters|snowdepth|2024-03-01 12|1.778|cm||
VT-WS-10|NORTHFIELD 1.5 N, VT|44.16986|-72.65200|213 meters|snowdepth|2024-03-01 12|1.270|cm|05663|
VT-CL-23|RYEGATE 1.5 N, VT|44.23024|-72.10523|368 meters|snowdepth|2024-03-01 12|1.270|cm|05042|
VT-CH-4|UNDERHILL 4.4 NNE, VT|44.58774|-72.92250|291 meters|snowdepth|2024-03-01 12|1.270|cm|05489|
NY-DL-25|HOBART 4.8 ESE, NY|42.35230|-74.57830|672 meters|snowdepth|2024-03-01 12|1.270|cm|13788|
NH-BK-26|MEREDITH 3.3 NNE, NH|43.69844|-71.46930|276 meters|snowdepth|2024-03-01 13|1.270|cm|03226|
ME-WS-11|WHITING 2.3 WSW, ME|44.77563|-67.21773|33 meters|snowdepth|2024-03-01 12|1.270|cm|04652|
ME-PN-47|MILFORD 0.8 SSW, ME|44.94108|-68.64154|38 meters|snowdepth|2024-03-01 12|1.270|cm|04461|
ME-KX-6|UNION 3.0 NW, ME|44.24435|-69.31540|168 meters|snowdepth|2024-03-01 12|1.270|cm|04862|
CAN-NB-55|FREDERICTON 4.5 N, CAN|45.99547|-66.64252|41 meters|snowdepth|2024-03-01 12|1.270|cm||
ME-WL-31|UNITY 0.3 SE, ME|44.60874|-69.33057|57 meters|snowdepth|2024-03-01 14|0.254|cm|04988|
WTHM1|WINTHROP|44.30650|-69.97010|65 meters|snowdepth|2024-03-01 13|0.003|cm|04364|
VT-WH-29|BRATTLEBORO 0.7 S, VT|42.84030|-72.55580|122 meters|snowdepth|2024-03-01 12|0.003|cm|05301|
VT-LM-1|STOWE 0.2 SW, VT|44.46399|-72.69070|225 meters|snowdepth|2024-03-01 12|0.003|cm|05672|
VT-FR-28|SWANTON 3.0 SW, VT|44.88795|-73.16711|38 meters|snowdepth|2024-03-01 11|0.003|cm|05488|
VT-FR-21|FAIRFAX 4.9 WNW, VT|44.68880|-73.10340|122 meters|snowdepth|2024-03-01 14|0.003|cm|05454|
VT-CH-11|UNDERHILL 5.1 NNE, VT|44.59811|-72.91880|282 meters|snowdepth|2024-03-01 12|0.003|cm|05489|
UVDV1|NERON SITE AT UNION VILLAGE DAM|43.79140|-72.25720|145 meters|snowdepth|2024-03-01 13|0.003|cm|05075|
SJBV1|SAINT JOHNSBURY|44.42000|-72.01940|215 meters|snowdepth|2024-03-01 21|0.003|cm|05819|
POLM1|POLAND|44.00700|-70.36140|174 meters|snowdepth|2024-03-01 12|0.003|cm|04274|
PLFV1|PLAINFIELD|44.27610|-72.41500|258 meters|snowdepth|2024-03-01 12|0.003|cm|05667|
PA-BF-20|SAYRE 0.7 S, PA|41.97510|-76.52100|244 meters|snowdepth|2024-03-01 12|0.003|cm|18840|
NY-TM-45|NEWFIELD HAMLET 4.3 S, NY|42.29650|-76.60676|505 meters|snowdepth|2024-03-01 14|0.003|cm|14867|
NY-TM-42|ITHACA 6.4 E, NY|42.43350|-76.37860|366 meters|snowdepth|2024-03-01 12|0.003|cm|14850|
NY-TM-18|EAST ITHACA 4.7 E, NY|42.41910|-76.37330|358 meters|snowdepth|2024-03-01 12|0.003|cm|14850|
NY-TG-31|NEWARK VALLEY 1.9 SSW, NY|42.19705|-76.19741|288 meters|snowdepth|2024-03-01 12|0.003|cm|13811|
NY-SY-11|HECTOR 1.8 NE, NY|42.52210|-76.85580|330 meters|snowdepth|2024-03-01 12|0.003|cm|14841|
NY-ST-33|BATH 4.2 E, NY|42.33968|-77.23666|503 meters|snowdepth|2024-03-01 12|0.003|cm|14810|
NY-SR-57|TOWN OF PROVIDENCE 2.3 E, NY|43.09437|-73.99528|415 meters|snowdepth|2024-03-01 13|0.003|cm|12850|
NY-SR-22|GREENFIELD CENTER 1.6 W, NY|43.12684|-73.87860|189 meters|snowdepth|2024-03-01 12|0.003|cm|12833|
NY-SL-21|HEUVELTON 0.3 WNW, NY|44.61877|-75.40979|100 meters|snowdepth|2024-03-01 12|0.003|cm|13654|
NY-LW-12|CHASES LAKE COOP, NY|43.75100|-75.30600|381 meters|snowdepth|2024-03-01 11|0.003|cm|13343|
NY-GR-6|FREEHOLD 3.4 E, NY|42.36045|-73.98350|212 meters|snowdepth|2024-03-01 12|0.003|cm|12431|
NY-GR-14|LEXINGTON 1.5 N, NY|42.26024|-74.35875|583 meters|snowdepth|2024-03-01 12|0.003|cm|12468|
NY-CR-1|FREETOWN 1.0 NE, NY|42.53299|-76.02111|477 meters|snowdepth|2024-03-01 12|0.003|cm|13803|
NY-CN-2|NORWICH 5.7 NE, NY|42.58333|-75.43330|534 meters|snowdepth|2024-03-01 13|0.003|cm|13843|
NY-CB-23|CHATHAM 0.7 SW, NY|42.35592|-73.60839|136 meters|snowdepth|2024-03-01 12|0.003|cm|12037|
NY-BM-24|BINGHAMTON 1.3 ENE, NY|42.10981|-75.88580|258 meters|snowdepth|2024-03-01 14|0.003|cm|13904|
NY-BM-14|WHITNEY POINT 1.7 SSE, NY|42.30837|-75.95690|389 meters|snowdepth|2024-03-01 12|0.003|cm|13862|
NY-AL-2|WEST ALMOND 3.6 SW, NY|42.27055|-77.94190|558 meters|snowdepth|2024-03-01 14|0.003|cm|14804|
NY-AL-11|WELLSVILLE 2.4 ENE, NY|42.13750|-77.90550|479 meters|snowdepth|2024-03-01 12|0.003|cm|14895|
NY-AB-66|ALTAMONT 3.5 NW, NY|42.73785|-74.08938|260 meters|snowdepth|2024-03-01 12|0.003|cm|12009|
NY-AB-1|ALTAMONT 2.7 SSW, NY|42.66696|-74.05090|442 meters|snowdepth|2024-03-01 12|0.003|cm|12059|
NVLV1|NASHVILLE|44.44970|-72.92640|243 meters|snowdepth|2024-03-01 12|0.003|cm|05465|
NH-SL-3|WEST UNITY 0.7 WSW, NH|43.28652|-72.32970|280 meters|snowdepth|2024-03-01 12|0.003|cm|03743|
NH-MR-15|DUNBARTON 0.3 N, NH|43.10698|-71.61710|244 meters|snowdepth|2024-03-01 12|0.003|cm|03046|
NH-GR-1|BRISTOL 0.4 SSE, NH|43.59490|-71.74140|160 meters|snowdepth|2024-03-01 12|0.003|cm|03222|
NH-CR-50|WOLFEBORO 1.5 SE, NH|43.57323|-71.18942|213 meters|snowdepth|2024-03-01 12|0.003|cm|03894|
NH-BK-9|MEREDITH 2.9 SSW, NH|43.62245|-71.53510|210 meters|snowdepth|2024-03-01 12|0.003|cm|03253|
NH-BK-2|BELMONT 1.7 SW, NH|43.43556|-71.50690|219 meters|snowdepth|2024-03-01 12|0.003|cm|03220|
NFKC3|NORFOLK|41.97250|-73.22080|426 meters|snowdepth|2024-03-01 13|0.003|cm|06058|
NEWN3|NEWPORT|43.37720|-72.18120|237 meters|snowdepth|2024-03-01 12|0.003|cm|03773|
MWTM1|MILLINOCKET WWTP|45.64040|-68.67470|109 meters|snowdepth|2024-03-01 11|0.003|cm|04462|
ME-WL-27|PROSPECT 2.6 W, ME|44.55719|-68.91732|125 meters|snowdepth|2024-03-01 12|0.003|cm|04981|
ME-HN-2|EAST SURRY, ME|44.49367|-68.45775|34 meters|snowdepth|2024-03-01 12|0.003|cm|04684|
MECN6|MECKLENBURG 4 SW|42.44220|-76.75740|453 meters|snowdepth|2024-03-01 12|0.003|cm|14818|
ME-CM-98|SEBAGO 2.4 ESE, ME|43.88000|-70.63000|96 meters|snowdepth|2024-03-01 12|0.003|cm|04029|
MA-BE-36|CHESHIRE 2.6 N, MA|42.59390|-73.15060|348 meters|snowdepth|2024-03-01 12|0.003|cm|01225|
JOHV1|JOHNSON 2 N|44.65800|-72.67860|302 meters|snowdepth|2024-03-01 12|0.003|cm|05656|
GYX|PORTLAND, ME|43.89250|-70.25500|117 meters|snowdepth|2024-03-01 12|0.003|cm|04039|
GVLM3|GROVELAND|42.74670|-71.04260|15 meters|snowdepth|2024-03-01 02|0.003|cm|01834|
GOVN6|GOUVERNEUR 3 NW|44.35400|-75.51230|128 meters|snowdepth|2024-03-01 12|0.003|cm|13642|
GNEN6|GREENE|42.32440|-75.77170|277 meters|snowdepth|2024-03-01 12|0.003|cm|13778|
GFDN6|CHASES LAKE|43.75920|-75.29980|399 meters|snowdepth|2024-03-01 11|0.003|cm|13343|
ESUM1|EAST SURRY|44.49340|-68.45820|31 meters|snowdepth|2024-03-01 05|0.003|cm|04684|
CORN6|CORNING|42.13410|-77.06910|350 meters|snowdepth|2024-03-01 12|0.003|cm|14830|
CORM1|CORINNA|44.91970|-69.24160|81 meters|snowdepth|2024-03-01 14|0.003|cm|04928|
BOON6|BOONVILLE 4 SSW|43.43610|-75.36970|478 meters|snowdepth|2024-03-01 12|0.003|cm|13309|
BGRM1|BANGOR FSS|44.80440|-68.81330|42 meters|snowdepth|2024-03-02 00|0.003|cm|04401|
BGMN6|BINGHAMTON|42.21160|-75.98580|480 meters|snowdepth|2024-03-01 05|0.003|cm|13905|
VT-LM-23|JEFFERSONVILLE 1.3 SSW, VT|44.62722|-72.84167|246 meters|snowdepth|2024-03-01 12|0.002|cm|05464|
NH-RC-79|NOTTINGHAM 1.2 S, NH|43.09778|-71.10256|148 meters|snowdepth|2024-03-01 13|0.002|cm|03290|
