! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2022-11-18 12|45.720|cm|13471|
NY-OD-43|HOLLAND PATENT 1.1 WNW, NY|43.24707|-75.27750|240 meters|snowdepth|2022-11-18 12|35.560|cm|13354|
FISM1|FORT KENT COOP|47.23850|-68.61240|198 meters|snowdepth|2022-11-18 12|35.560|cm|04743|
BOON6|BOONVILLE 4 SSW|43.43610|-75.36970|478 meters|snowdepth|2022-11-18 12|35.560|cm|13309|
GKBN3|GRAY KNOB|44.33260|-71.30930|1329 meters|snowdepth|2022-11-18 13|33.020|cm|00181|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2022-11-18 12|26.670|cm|13365|
ME-AR-18|NEW SWEDEN 4.9 NNW, ME|47.01080|-68.14390|256 meters|snowdepth|2022-11-18 12|26.670|cm|04762|
MMNV1|MT. MANSFIELD|44.52480|-72.81540|1190 meters|snowdepth|2022-11-18 21|25.400|cm|05672|
CAN-NB-38|GRAND FALLS 2.2 NE, CA|47.05701|-67.72630|200 meters|snowdepth|2022-11-18 11|23.622|cm||
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2022-11-18 12|21.590|cm|05681|
NY-HM-9|HOFFMEISTER 2.0 E, NY|43.38695|-74.67723|595 meters|snowdepth|2022-11-18 13|21.590|cm|13353|
VANM1|VAN BUREN|47.16600|-67.93900|138 meters|snowdepth|2022-11-18 13|20.320|cm|04785|
CAR|CARIBOU, ME|46.86830|-68.01360|187 meters|snowdepth|2022-11-18 12|20.320|cm|04736|
WHFN6|WILMINGTON 2W|44.39310|-73.85890|614 meters|snowdepth|2022-11-18 13|17.780|cm|12997|
HGHN6|HIGHMARKET|43.60510|-75.55430|552 meters|snowdepth|2022-11-18 11|17.780|cm|13325|
