! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
CAN-NB-98|HOYT 4.2 S, CAN|45.54763|-66.55440|131 meters|snowdepth|2023-04-02 10|25.908|cm||
VT-RT-28|SHREWSBURY 0.8 W, VT|43.50806|-72.88238|445 meters|snowdepth|2023-04-02 11|25.400|cm|05738|
VT-ES-3|LUNENBURG 2.3 NNW, VT|44.49324|-71.70446|449 meters|snowdepth|2023-04-02 10|25.400|cm|05906|
VT-CL-44|DANVILLE 3.1 NNE, VT|44.45469|-72.12516|377 meters|snowdepth|2023-04-02 11|25.400|cm|05828|
VT-CL-18|WHEELOCK 1.6 S, VT|44.56491|-72.08830|363 meters|snowdepth|2023-04-02 11|25.400|cm|05851|
PEKN6|PECK LAKE|43.11500|-74.42360|430 meters|snowdepth|2023-04-02 11|25.400|cm|12078|
MA-FR-41|CONWAY 3.4 WSW, MA|42.50424|-72.74829|273 meters|snowdepth|2023-04-02 11|25.400|cm|01341|
LUNV1|LUNENBURG 2 NNW|44.49330|-71.70460|448 meters|snowdepth|2023-04-02 10|25.400|cm|05906|
NH-CS-19|CARROLL 4.6 NE, NH|44.33765|-71.46461|525 meters|snowdepth|2023-04-02 11|24.130|cm|03598|
ME-FR-26|FARMINGTON 3.9 N, ME|44.72423|-70.15934|199 meters|snowdepth|2023-04-02 12|23.368|cm|04938|
VT-OG-16|STRAFFORD 2.4 SSE, VT|43.83333|-72.35555|310 meters|snowdepth|2023-04-02 10|22.860|cm|05070|
VT-AD-20|HANCOCK 0.3 S, VT|43.92166|-72.84042|276 meters|snowdepth|2023-04-02 11|22.860|cm|05748|
NH-MR-6|DANBURY 2.2 ESE, NH|43.52000|-71.81900|297 meters|snowdepth|2023-04-02 12|22.860|cm|03243|
KINM1|KINGFIELD|44.95950|-70.17530|182 meters|snowdepth|2023-04-02 11|22.860|cm|04947|
HRTM1|HARTFORD|44.37440|-70.31620|216 meters|snowdepth|2023-04-02 11|22.860|cm|04221|
HOKN6|HOOKER 12 NNW|43.85240|-75.71580|446 meters|snowdepth|2023-04-02 10|22.860|cm|13626|
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2023-04-02 10|21.590|cm|05676|
OTFM1|OTISFIELD|44.09790|-70.59760|171 meters|snowdepth|2023-04-02 11|20.320|cm|04270|
NY-WR-10|WARRENSBURG 2.1 WNW, NY|43.51784|-73.81069|208 meters|snowdepth|2023-04-02 12|20.320|cm|12885|
NH-MR-4|BOW 1.6 NW, NH|43.14994|-71.55650|148 meters|snowdepth|2023-04-02 11|20.320|cm|03304|
ME-YK-3|HOLLIS CENTER 5.4 NW, ME|43.64750|-70.67510|95 meters|snowdepth|2023-04-02 11|20.320|cm|04042|
ME-OX-26|OXFORD 5.3 SW, ME|44.09787|-70.59612|179 meters|snowdepth|2023-04-02 11|20.320|cm|04270|
ISLV1|ISLAND POND|44.81280|-71.89020|359 meters|snowdepth|2023-04-02 14|20.320|cm|05846|
HOLM1|HOLLIS|43.64750|-70.67490|95 meters|snowdepth|2023-04-02 11|20.320|cm|04042|
ME-CM-54|WINDHAM 3.9 NW, ME|43.85787|-70.46200|124 meters|snowdepth|2023-04-02 11|18.796|cm|04062|
WNDM1|WINDHAM 2NW|43.85670|-70.46630|118 meters|snowdepth|2023-04-02 11|17.780|cm|04062|
VT-WS-11|WAITSFIELD 1.8 SE, VT|44.17551|-72.79540|351 meters|snowdepth|2023-04-02 11|17.780|cm|05673|
VT-FR-30|MONTGOMERY 4.1 ESE, VT|44.87663|-72.56234|304 meters|snowdepth|2023-04-02 11|17.780|cm|05471|
TOPM1|TOPSFIELD|45.43470|-67.72020|191 meters|snowdepth|2023-04-02 11|17.780|cm|04490|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2023-04-02 11|17.780|cm|13365|
NUMN3|NORTHUMBERLAND|44.52830|-71.50440|332 meters|snowdepth|2023-04-02 12|17.780|cm|03584|
NCKN6|NORTH CREEK 5 SE|43.66110|-73.89690|268 meters|snowdepth|2023-04-02 11|17.780|cm|12817|
MA-HS-7|PLAINFIELD 2.2 SW, MA|42.49272|-72.94540|428 meters|snowdepth|2023-04-02 12|17.780|cm|01070|
VT-WS-10|NORTHFIELD 1.5 N, VT|44.16986|-72.65200|213 meters|snowdepth|2023-04-02 11|16.510|cm|05663|
RANM1|RANGELEY|44.98910|-70.67190|540 meters|snowdepth|2023-04-02 12|15.240|cm|04970|
PLFV1|PLAINFIELD|44.27610|-72.41500|258 meters|snowdepth|2023-04-02 11|15.240|cm|05667|
NWSM1|NEW SHARON|44.63520|-70.00020|142 meters|snowdepth|2023-04-02 11|15.240|cm|04955|
ME-CM-125|GRAY 2.9 SSE, ME|43.84640|-70.31340|113 meters|snowdepth|2023-04-02 11|15.240|cm|04039|
ESGM1|EAST SANGERVILLE|45.13690|-69.28060|196 meters|snowdepth|2023-04-02 11|15.240|cm|04479|
EHYM3|EAST HAWLEY|42.57410|-72.86790|504 meters|snowdepth|2023-04-02 12|15.240|cm|01339|
BETM1|BETHEL 6 SSE|44.32000|-70.75680|243 meters|snowdepth|2023-04-02 11|15.240|cm|04255|
WORV1|WORCESTER 2 W|44.37470|-72.58220|399 meters|snowdepth|2023-04-02 11|12.700|cm|05682|
VT-WH-19|EAST DOVER 1.8 N, VT|42.97658|-72.77637|522 meters|snowdepth|2023-04-02 11|12.700|cm|05341|
DIFM1|DIXIFIELD|44.51870|-70.40780|136 meters|snowdepth|2023-04-02 11|12.700|cm|04224|
COLN3|COLEBROOK 3SW|44.86100|-71.53920|341 meters|snowdepth|2023-04-02 11|12.700|cm|03576|
VT-CL-23|RYEGATE 1.5 N, VT|44.23024|-72.10523|368 meters|snowdepth|2023-04-02 11|12.192|cm|05042|
VT-WH-30|MARLBORO 2.0 NNE, VT|42.88484|-72.70935|458 meters|snowdepth|2023-04-02 12|10.160|cm|05301|
TURM1|TURNER|44.28220|-70.25610|169 meters|snowdepth|2023-04-02 11|10.160|cm|04282|
MRLV1|MARLBORO|42.88460|-72.70930|459 meters|snowdepth|2023-04-02 12|10.160|cm|05301|
CAN-NB-7|CHAMCOOK 6.1 NNW, CAN|45.17149|-67.08163|43 meters|snowdepth|2023-04-02 10|9.906|cm||
ME-WL-32|BELFAST 3.9 NNE, ME|44.47292|-68.98525|66 meters|snowdepth|2023-04-02 11|8.890|cm|04915|
NH-CR-48|EFFINGHAM 2.1 N, NH|43.79142|-70.99176|131 meters|snowdepth|2023-04-02 13|8.128|cm|03814|
VT-WS-41|WARREN 2.8 E, VT|44.11205|-72.79885|554 meters|snowdepth|2023-04-02 11|7.620|cm|05674|
PTBN3|PITTSBURG RESERVOIR|45.04690|-71.38300|405 meters|snowdepth|2023-04-02 12|7.620|cm|03592|
NH-MR-26|PITTSFIELD 0.2 SSW, NH|43.29880|-71.33450|179 meters|snowdepth|2023-04-02 12|7.620|cm|03263|
NH-BK-29|SANBORNTON 2.3 WNW, NH|43.49730|-71.62800|161 meters|snowdepth|2023-04-02 11|7.620|cm|03269|
NFKC3|NORFOLK|41.97250|-73.22080|426 meters|snowdepth|2023-04-02 12|7.620|cm|06058|
NEWN3|NEWPORT|43.37720|-72.18120|237 meters|snowdepth|2023-04-02 11|7.620|cm|03773|
JEFN3|JEFFERSON|44.41690|-71.50080|332 meters|snowdepth|2023-04-02 11|7.620|cm|03583|
BRLN3|BERLIN|44.45350|-71.18540|284 meters|snowdepth|2023-04-02 12|7.620|cm|03570|
NY-AB-1|ALTAMONT 2.7 SSW, NY|42.66696|-74.05090|442 meters|snowdepth|2023-04-02 11|6.350|cm|12059|
ROBM1|ROBBINSTON|45.08520|-67.12050|42 meters|snowdepth|2023-04-02 04|5.080|cm|04671|
NH-ST-31|STRAFFORD 2.9 N, NH|43.31175|-71.13510|296 meters|snowdepth|2023-04-02 12|5.080|cm|03867|
MWTM1|MILLINOCKET WWTP|45.64030|-68.67480|109 meters|snowdepth|2023-04-02 11|5.080|cm|04462|
ME-KB-55|MANCHESTER 0.5 NE, ME|44.33008|-69.85635|67 meters|snowdepth|2023-04-02 11|5.080|cm|04351|
HMYM1|HARMONY|44.94660|-69.54560|100 meters|snowdepth|2023-04-02 11|5.080|cm|04942|
GFDN6|CHASES LAKE|43.75920|-75.29980|399 meters|snowdepth|2023-04-02 10|5.080|cm|13343|
CORM1|CORINNA|44.91980|-69.24180|81 meters|snowdepth|2023-04-02 13|5.080|cm|04928|
VT-FR-26|ENOSBURG FALLS 2.5 N, VT|44.94470|-72.79690|192 meters|snowdepth|2023-04-02 11|3.810|cm|05450|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2023-04-02 12|3.810|cm|13471|
NY-LW-12|CHASES LAKE COOP, NY|43.75924|-75.29982|399 meters|snowdepth|2023-04-02 10|3.810|cm|13343|
CAN-NB-5|OAK POINT 0.9 SSW, CA|45.50752|-66.09860|8 meters|snowdepth|2023-04-02 11|3.048|cm||
VT-OG-14|BRADFORD 2.2 NNW, VT|44.02268|-72.14756|345 meters|snowdepth|2023-04-02 10|2.540|cm|05033|
VT-LM-1|STOWE 0.2 SW, VT|44.46399|-72.69070|225 meters|snowdepth|2023-04-02 11|2.540|cm|05672|
SLNV1|SOUTH LINCOLN|44.07460|-72.97180|417 meters|snowdepth|2023-04-02 11|2.540|cm|05443|
NVLV1|NASHVILLE|44.44970|-72.92640|243 meters|snowdepth|2023-04-02 11|2.540|cm|05465|
ME-KB-53|READFIELD 2.0 NNE, ME|44.41620|-69.95190|162 meters|snowdepth|2023-04-02 11|2.540|cm|04355|
ME-CM-137|GRAY 1.5 NE, ME|43.90034|-70.30883|81 meters|snowdepth|2023-04-02 11|2.540|cm|04039|
LNKM1|LINCOLN SANITARY DISTRICT/WTP|45.37520|-68.50820|55 meters|snowdepth|2023-04-02 11|2.540|cm|04457|
JOHV1|JOHNSON 2 N|44.65800|-72.67860|302 meters|snowdepth|2023-04-02 11|2.540|cm|05656|
GYX|PORTLAND, ME|43.89250|-70.25500|117 meters|snowdepth|2023-04-02 12|2.540|cm|04039|
DLSN6|DELANSON 2NE|42.76720|-74.17110|294 meters|snowdepth|2023-04-02 11|2.540|cm|12053|
BOON6|BOONVILLE 4 SSW|43.43610|-75.36970|478 meters|snowdepth|2023-04-02 11|2.540|cm|13309|
CAN-NB-84|NORTON 7.1 WNW - KWRC, CAN|45.66195|-65.78279|72 meters|snowdepth|2023-04-02 10|2.032|cm||
NY-TG-15|BERKSHIRE 1.9 ENE, NY|42.31910|-76.21940|468 meters|snowdepth|2023-04-02 12|1.270|cm|13736|
NH-BK-26|MEREDITH 3.3 NNE, NH|43.69844|-71.46930|276 meters|snowdepth|2023-04-02 11|1.270|cm|03226|
ME-AN-41|AUBURN 2.1 NNW, ME|44.11275|-70.26452|83 meters|snowdepth|2023-04-02 11|1.270|cm|04210|
NY-MD-10|CAZENOVIA 2.9 SE, NY|42.90003|-75.81140|444 meters|snowdepth|2023-04-02 11|0.254|cm|13035|
NY-BM-24|BINGHAMTON 1.3 ENE, NY|42.10981|-75.88580|258 meters|snowdepth|2023-04-02 13|0.254|cm|13904|
WEAN3|WEARE 2 NE|43.09900|-71.75710|255 meters|snowdepth|2023-04-02 13|0.003|cm|03281|
VT-WH-29|BRATTLEBORO 0.7 S, VT|42.84030|-72.55580|122 meters|snowdepth|2023-04-02 11|0.003|cm|05301|
VT-FR-28|SWANTON 3.0 SW, VT|44.88795|-73.16711|38 meters|snowdepth|2023-04-02 11|0.003|cm|05488|
POLM1|POLAND|44.00700|-70.36140|174 meters|snowdepth|2023-04-02 11|0.003|cm|04274|
PLEP1|PLEASANT MOUNT 1 W|41.73940|-75.44650|547 meters|snowdepth|2023-04-02 12|0.003|cm|18453|
PA-SS-16|NEW MILFORD 1.6 SSE, PA|41.85540|-75.71110|429 meters|snowdepth|2023-04-02 12|0.003|cm|18834|
PA-MN-16|MOUNT POCONO 0.7 N, PA|41.13190|-75.35804|579 meters|snowdepth|2023-04-02 11|0.003|cm|18344|
NY-WS-8|GRANVILLE 9.5 SW, NY|43.31163|-73.39613|247 meters|snowdepth|2023-04-02 12|0.003|cm|12838|
NY-TM-5|FREEVILLE 1.5 NE, NY|42.52530|-76.32180|326 meters|snowdepth|2023-04-02 11|0.003|cm|13068|
NY-TM-45|NEWFIELD HAMLET 4.3 S, NY|42.29650|-76.60676|505 meters|snowdepth|2023-04-02 13|0.003|cm|14867|
NY-TM-4|GROTON 0.5 NW, NY|42.59127|-76.37200|325 meters|snowdepth|2023-04-02 11|0.003|cm|13073|
NY-TG-28|ENDICOTT 3.7 WSW, NY|42.07629|-76.12991|347 meters|snowdepth|2023-04-02 11|0.003|cm|13760|
NY-SY-11|DUNDEE 6.2 E, NY|42.52210|-76.85580|330 meters|snowdepth|2023-04-02 11|0.003|cm|14841|
NY-SY-1|SMITH VALLEY 1.9 SE, NY|42.39072|-76.71760|425 meters|snowdepth|2023-04-02 12|0.003|cm|14805|
NY-OT-11|HARTWICK, NY|42.65990|-75.05000|407 meters|snowdepth|2023-04-02 14|0.003|cm|13348|
NY-GR-14|LEXINGTON 1.5 N, NY|42.26024|-74.35875|583 meters|snowdepth|2023-04-02 11|0.003|cm|12468|
NY-DL-32|DELHI 6.6 WNW, NY|42.32118|-75.02991|614 meters|snowdepth|2023-04-02 11|0.003|cm|13753|
NY-DL-28|FLEISCHMANNS 5.7 N, NY|42.23779|-74.52335|760 meters|snowdepth|2023-04-02 11|0.003|cm|12430|
NY-DL-25|HOBART 4.8 ESE, NY|42.35230|-74.57830|672 meters|snowdepth|2023-04-02 11|0.003|cm|13788|
NY-DL-23|LONG EDDY 6.5 NNE, NY|41.93510|-75.07840|537 meters|snowdepth|2023-04-02 12|0.003|cm|12760|
NY-CR-1|FREETOWN 1.0 NE, NY|42.53299|-76.02111|477 meters|snowdepth|2023-04-02 11|0.003|cm|13803|
NY-BM-21|WINDSOR 8.0 SE, NY|42.00992|-75.51420|515 meters|snowdepth|2023-04-02 11|0.003|cm|13865|
NH-BK-9|MEREDITH 2.9 SSW, NH|43.62245|-71.53510|210 meters|snowdepth|2023-04-02 11|0.003|cm|03253|
NCON3|NORTH CONWAY|44.05620|-71.12970|163 meters|snowdepth|2023-04-02 12|0.003|cm|03860|
MRRN6|MORRISVILLE 6 SW|42.84160|-75.72630|515 meters|snowdepth|2023-04-02 11|0.003|cm|13061|
ME-WL-12|SEARSMONT 3.5 WNW, ME|44.37680|-69.26160|117 meters|snowdepth|2023-04-02 11|0.003|cm|04973|
MECN6|MECKLENBURG 4 SW|42.44220|-76.75740|453 meters|snowdepth|2023-04-02 11|0.003|cm|14818|
ME-CM-98|SEBAGO 2.4 ESE, ME|43.88000|-70.63000|96 meters|snowdepth|2023-04-02 11|0.003|cm|04029|
MALN6|MALONE|44.84180|-74.30600|267 meters|snowdepth|2023-04-02 11|0.003|cm|12953|
MA-BE-4|BECKET 5.6 SSW, MA|42.25906|-73.13210|416 meters|snowdepth|2023-04-02 11|0.003|cm|01238|
LOWN6|LOWVILLE|43.79280|-75.48290|265 meters|snowdepth|2023-04-02 11|0.003|cm|13367|
JAPN3|JAFFREY SILVER RANCH AIRPARK|42.80880|-72.00530|321 meters|snowdepth|2023-04-02 11|0.003|cm|03452|
ITHN6|ITHACA,NY|42.45000|-76.45000|295 meters|snowdepth|2023-04-02 11|0.003|cm|14850|
GVLM3|GROVELAND|42.74670|-71.04260|15 meters|snowdepth|2023-04-02 01|0.003|cm|01834|
GREN3|GREENVILLE 1 NNE|42.78270|-71.79850|272 meters|snowdepth|2023-04-02 12|0.003|cm|03048|
GLDN3|GREENLAND|43.02100|-70.82570|27 meters|snowdepth|2023-04-02 11|0.003|cm|03840|
ESUM1|EAST SURRY|44.49340|-68.45820|31 meters|snowdepth|2023-04-02 04|0.003|cm|04684|
DURM1|DURHAM|43.99960|-70.09630|48 meters|snowdepth|2023-04-02 11|0.003|cm|04222|
ANGN6|ANGELICA|42.31080|-78.02300|454 meters|snowdepth|2023-04-02 11|0.003|cm|14709|
ALFN6|ALFRED|42.27980|-77.76640|589 meters|snowdepth|2023-04-02 11|0.003|cm|14803|
VT-CH-4|UNDERHILL 4.4 NNE, VT|44.58774|-72.92250|291 meters|snowdepth|2023-04-02 11|0.002|cm|05489|
VT-CH-13|RICHMOND 3.4 SSE, VT|44.36084|-72.96400|231 meters|snowdepth|2023-04-02 11|0.002|cm|05477|
NH-SL-3|WEST UNITY 0.7 WSW, NH|43.28652|-72.32970|280 meters|snowdepth|2023-04-02 11|0.002|cm|03743|
NH-RC-79|NOTTINGHAM 1.2 S, NH|43.09778|-71.10256|148 meters|snowdepth|2023-04-02 12|0.002|cm|03290|
NH-MR-71|CONCORD 2.3 E, NH|43.22922|-71.51431|109 meters|snowdepth|2023-04-02 11|0.002|cm|03301|
NH-MR-63|SUTTON MILLS 0.1 ENE, NH|43.33522|-71.95126|234 meters|snowdepth|2023-04-02 11|0.002|cm|03255|
NH-HL-101|HUDSON 2.9 NE, NH|42.79288|-71.39086|98 meters|snowdepth|2023-04-02 12|0.002|cm|03051|
ME-YK-67|CORNISH 5.6 ESE, ME|43.78308|-70.69539|102 meters|snowdepth|2023-04-02 11|0.002|cm|04020|
ME-PN-55|ORONO 1.1 SSW, ME|44.87005|-68.69446|82 meters|snowdepth|2023-04-02 11|0.002|cm|04473|
ME-KX-6|UNION 3.0 NW, ME|44.24435|-69.31540|168 meters|snowdepth|2023-04-02 11|0.002|cm|04862|
ME-KX-10|UNION 2.1 NNE, ME|44.23693|-69.27170|54 meters|snowdepth|2023-04-02 11|0.002|cm|04862|
ME-HN-4|MARIAVILLE 1.4 ESE, ME|44.71810|-68.38810|37 meters|snowdepth|2023-04-02 12|0.002|cm|04605|
ME-HN-26|BROOKLIN 2.8 SE, ME|44.23945|-68.52774|13 meters|snowdepth|2023-04-02 17|0.002|cm|04616|
ME-HN-2|EAST SURRY, ME|44.49367|-68.45775|34 meters|snowdepth|2023-04-02 12|0.002|cm|04684|
ME-CM-3|NEW GLOUCESTER 3.0 SE, ME|43.92372|-70.25790|38 meters|snowdepth|2023-04-02 11|0.002|cm|04260|
ME-CM-138|FREEPORT 3.0 ENE, ME|43.87733|-70.04650|62 meters|snowdepth|2023-04-02 11|0.002|cm|04032|
MA-WR-44|WESTMINSTER 0.6 WSW, MA|42.54505|-71.91032|327 meters|snowdepth|2023-04-02 11|0.002|cm|01473|
MA-HS-2|WESTHAMPTON 1.8 SW, MA|42.27943|-72.78700|236 meters|snowdepth|2023-04-02 12|0.002|cm|01027|
MA-ES-4|GROVELAND 0.5 WSW, MA|42.74709|-71.04260|12 meters|snowdepth|2023-04-02 01|0.002|cm|01834|
CAN-NB-174|MCLEOD HILL 1.3 SSW, CAN|46.01577|-66.68965|147 meters|snowdepth|2023-04-02 10|0.002|cm||
CAN-NB-104|PENNFIELD RIDGE 2.7 SSW, CAN|45.09355|-66.71389|52 meters|snowdepth|2023-04-02 10|0.002|cm||
WVLM1|WATERVILLE TREATMENT PLT|44.52720|-69.65440|17 meters|snowdepth|2023-04-02 11|0.000|cm|04901|
WTPC3|WEST THOMPSON LAKE|41.94420|-71.90310|113 meters|snowdepth|2023-04-02 11|0.000|cm|06255|
