! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
SELN3|SECOND CONNECTICUT LAKE|45.13640|-71.20140|544 meters|snowdepth|2023-02-15 12|48.260|cm|03592|
NH-CR-26|CENTER SANDWICH 4.9 E, NH|43.80976|-71.34150|229 meters|snowdepth|2023-02-15 12|48.260|cm|03227|
LLHN3|LONESOME LAKE HUT|44.13820|-71.70310|846 meters|snowdepth|2023-02-15 12|48.260|cm|03251|
ESDN3|EAST SANDWICH|43.80990|-71.34250|224 meters|snowdepth|2023-02-15 11|48.260|cm|03227|
CAN-NB-98|HOYT 4.2 S, CAN|45.54763|-66.55440|131 meters|snowdepth|2023-02-15 11|48.006|cm||
ME-FR-22|FARMINGTON 4.8 NNW, ME|44.73396|-70.18007|205 meters|snowdepth|2023-02-15 14|46.990|cm|04938|
NH-CR-41|ALBANY 2.8 SW, NH|43.92648|-71.21556|204 meters|snowdepth|2023-02-15 13|45.720|cm|03818|
HGHN6|HIGHMARKET|43.60510|-75.55430|552 meters|snowdepth|2023-02-15 11|45.720|cm|13325|
ESGM1|EAST SANGERVILLE|45.13690|-69.28060|196 meters|snowdepth|2023-02-15 12|45.720|cm|04479|
ERDV1|EAST RANDOLPH 2 EAST SNOW COURSE|43.93330|-72.51670|524 meters|snowdepth|2023-02-15 12|45.720|cm|05077|
EBRN6|EAST BRANCH (SALMON RIVER) SNOW|43.49250|-75.65500|405 meters|snowdepth|2023-02-15 12|45.720|cm|13471|
VT-OL-12|GREENSBORO 3.9 NNE, VT|44.63100|-72.28000|634 meters|snowdepth|2023-02-15 14|44.450|cm|05841|
ME-FR-2|TEMPLE 1.8 W, ME|44.68329|-70.26420|361 meters|snowdepth|2023-02-15 12|44.450|cm|04984|
TOPM1|TOPSFIELD|45.43470|-67.72020|191 meters|snowdepth|2023-02-15 12|43.180|cm|04490|
LNKM1|LINCOLN SANITARY DISTRICT/WTP|45.37520|-68.50820|55 meters|snowdepth|2023-02-15 12|43.180|cm|04457|
DFXM1|DOVER-FOXCROFT|45.18720|-69.18350|99 meters|snowdepth|2023-02-15 12|43.180|cm|04426|
BRZN3|BREEZY POINT|43.98000|-71.80000|710 meters|snowdepth|2023-02-15 12|43.180|cm|03279|
RGNM1|RANGELEY 2NW|44.98940|-70.67220|540 meters|snowdepth|2023-02-15 11|40.640|cm|04970|
MWTM1|MILLINOCKET WWTP|45.64030|-68.67480|109 meters|snowdepth|2023-02-15 12|40.640|cm|04462|
JKMM1|JACKMAN|45.62600|-70.24600|369 meters|snowdepth|2023-02-15 12|40.640|cm|04945|
HRTM1|HARTFORD|44.37440|-70.31620|216 meters|snowdepth|2023-02-15 12|40.640|cm|04221|
GHMN3|PINKHAM NOTCH|44.25800|-71.25250|620 meters|snowdepth|2023-02-15 11|40.640|cm|00177|
FNLN3|FIRST CONNECTICUT LAKE|45.08500|-71.30670|463 meters|snowdepth|2023-02-15 12|40.640|cm|03592|
CANN3|CANNON MOUNTAIN-BASE|44.17000|-71.68000|686 meters|snowdepth|2023-02-15 12|40.640|cm|03580|
BLRN3|BLAIR|43.82000|-71.67000|225 meters|snowdepth|2023-02-15 12|40.640|cm|03223|
TMWN3|TAMWORTH 4|43.86390|-71.26610|164 meters|snowdepth|2023-02-15 12|38.100|cm|03886|
SBPV1|SHERBURNE PASS VT SNOW SURVEY|43.66270|-72.83150|651 meters|snowdepth|2023-02-15 12|38.100|cm|05751|
NH-MR-60|SOUTH SUTTON 1.3 SE, NH|43.29531|-71.90238|180 meters|snowdepth|2023-02-15 13|38.100|cm|03278|
NH-CR-27|TAMWORTH 0.4 NNW, NH|43.86449|-71.26610|164 meters|snowdepth|2023-02-15 12|38.100|cm|03886|
LPLN6|LAKE PLACID 2 S|44.30420|-73.98390|572 meters|snowdepth|2023-02-15 11|38.100|cm|12946|
KINM1|KINGFIELD|44.95950|-70.17530|182 meters|snowdepth|2023-02-15 12|38.100|cm|04947|
BLUV1|BLUE BROOK|43.00000|-72.88330|744 meters|snowdepth|2023-02-15 12|38.100|cm|05360|
NH-CR-15|JACKSON 3.7 NW, NH|44.19069|-71.22598|363 meters|snowdepth|2023-02-15 12|36.830|cm|03846|
NH-CR-11|NORTH CONWAY 1.4 SSW, NH|44.03556|-71.14010|164 meters|snowdepth|2023-02-15 12|36.830|cm|03860|
ME-PN-55|ORONO 1.1 SSW, ME|44.87005|-68.69446|82 meters|snowdepth|2023-02-15 12|36.830|cm|04473|
UAMN3|UPPER AMMONOOSUC-YORK POND|44.50690|-71.33310|481 meters|snowdepth|2023-02-15 12|35.560|cm|03588|
RANM1|RANGELEY|44.98910|-70.67190|540 meters|snowdepth|2023-02-15 11|35.560|cm|04970|
FLUN3|THE FLUME|44.10000|-71.68000|435 meters|snowdepth|2023-02-15 12|35.560|cm|03251|
BETM1|BETHEL 6 SSE|44.32000|-70.75680|243 meters|snowdepth|2023-02-15 13|35.560|cm|04255|
WNDM1|WINDHAM 2NW|43.85670|-70.46630|118 meters|snowdepth|2023-02-15 12|33.020|cm|04062|
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2023-02-15 12|33.020|cm|05681|
SUTV1|SUTTON|44.61220|-72.04810|451 meters|snowdepth|2023-02-15 13|33.020|cm|05867|
NCBN6|NEWCOMB|43.97070|-74.22200|506 meters|snowdepth|2023-02-15 12|33.020|cm|12852|
ME-CM-54|WINDHAM 3.9 NW, ME|43.85787|-70.46200|124 meters|snowdepth|2023-02-15 12|33.020|cm|04062|
CORM1|CORINNA|44.91980|-69.24180|81 meters|snowdepth|2023-02-15 13|33.020|cm|04928|
BRLN3|BERLIN|44.45350|-71.18540|284 meters|snowdepth|2023-02-15 12|33.020|cm|03570|
VT-WR-2|POMFRET 2.6 N, VT|43.74230|-72.52550|468 meters|snowdepth|2023-02-15 12|31.750|cm|05068|
WDFV1|WOODFORD MOUNTAIN|42.88330|-73.06670|746 meters|snowdepth|2023-02-15 12|30.480|cm|05201|
VT-OL-1|WESTFIELD 0.7 WNW, VT|44.89160|-72.44350|328 meters|snowdepth|2023-02-15 12|30.480|cm|05874|
POLM1|POLAND|44.00700|-70.36140|174 meters|snowdepth|2023-02-15 12|30.480|cm|04274|
NWSM1|NEW SHARON|44.63520|-70.00020|142 meters|snowdepth|2023-02-15 12|30.480|cm|04955|
NULV1|NULHEGAN NOTCH SNOW COURSE|44.75000|-71.70000|404 meters|snowdepth|2023-02-15 12|30.480|cm|05905|
NHNN3|NEW HAMPTON|43.63000|-71.65000|158 meters|snowdepth|2023-02-15 12|30.480|cm|03256|
NH-CS-19|CARROLL 4.6 NE, NH|44.33765|-71.46461|525 meters|snowdepth|2023-02-15 12|30.480|cm|03598|
NCON3|NORTH CONWAY|44.05620|-71.12970|163 meters|snowdepth|2023-02-15 13|30.480|cm|03860|
MTHV1|MOUNT HOLLY VT SNOW SURVEY|43.43180|-72.76350|449 meters|snowdepth|2023-02-15 12|30.480|cm|05758|
ME-YK-3|HOLLIS CENTER 5.4 NW, ME|43.64750|-70.67510|95 meters|snowdepth|2023-02-15 12|30.480|cm|04042|
ME-CM-98|SEBAGO 2.4 ESE, ME|43.88000|-70.63000|96 meters|snowdepth|2023-02-15 12|30.480|cm|04029|
HYTN3|HOYT HILL|43.73000|-71.77000|322 meters|snowdepth|2023-02-15 12|30.480|cm|03264|
HOLM1|HOLLIS|43.64750|-70.67490|95 meters|snowdepth|2023-02-15 12|30.480|cm|04042|
GHUV1|GOODHUE LEDGES SNOW COURSE|43.96860|-72.29500|327 meters|snowdepth|2023-02-15 12|30.480|cm|05079|
EHWV1|EAST HAVEN 1 WEST SNOW COURSE|44.66670|-71.91670|514 meters|snowdepth|2023-02-15 12|30.480|cm|05871|
CORV1|CORINTH|44.00690|-72.31940|366 meters|snowdepth|2023-02-15 12|30.480|cm|05039|
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2023-02-15 11|27.940|cm|05676|
VT-CL-44|DANVILLE 3.1 NNE, VT|44.45469|-72.12516|377 meters|snowdepth|2023-02-15 12|27.940|cm|05828|
UNSN3|UPPER AMMONOOSUC-NASH STREAM|44.65000|-71.46530|332 meters|snowdepth|2023-02-15 12|27.940|cm|03590|
TWDV1|TWEED RIVER SNOW COURSE|43.77170|-72.76220|247 meters|snowdepth|2023-02-15 12|27.940|cm|05772|
SMSV1|SOMERSET RESERVOIR|42.97640|-72.95170|654 meters|snowdepth|2023-02-15 12|27.940|cm|05356|
SBMV1|SEARSBURG MOUNTAIN|42.90000|-73.00000|647 meters|snowdepth|2023-02-15 12|27.940|cm|05363|
RFDM1|RUMFORD 7SW|44.49470|-70.65640|199 meters|snowdepth|2023-02-15 13|27.940|cm|04276|
OTFM1|OTISFIELD|44.09790|-70.59760|171 meters|snowdepth|2023-02-15 12|27.940|cm|04270|
OLDN6|OLD FORGE|43.70260|-74.98380|519 meters|snowdepth|2023-02-15 12|27.940|cm|13331|
NY-FK-7|SARANAC LAKE 6.2 N, NY|44.41359|-74.15211|525 meters|snowdepth|2023-02-15 11|27.940|cm|12983|
NY-ES-11|VERMONTVILLE 2.8 S, NY|44.41205|-74.06760|517 meters|snowdepth|2023-02-15 12|27.940|cm|12983|
ME-OX-26|OXFORD 5.3 SW, ME|44.09787|-70.59612|179 meters|snowdepth|2023-02-15 12|27.940|cm|04270|
JEFV1|JEFFERSONVILLE|44.58430|-72.78700|363 meters|snowdepth|2023-02-15 12|27.940|cm|05464|
HUBN3|HUBBARD BROOK|43.93330|-71.71670|489 meters|snowdepth|2023-02-16 00|27.940|cm|03223|
DHMM1|DEDHAM|44.67880|-68.63560|139 meters|snowdepth|2023-02-15 12|27.940|cm|04429|
BARV1|SILVER LAKE AT BARNARD VT SNOW COURSE|43.72510|-72.61060|449 meters|snowdepth|2023-02-15 12|27.940|cm|05091|
BALV1|BALL MTN DAM|43.13330|-72.76670|402 meters|snowdepth|2023-02-15 12|27.940|cm|05343|
NH-MR-45|NORTHFIELD 2.8 E, NH|43.43945|-71.53730|199 meters|snowdepth|2023-02-15 13|26.670|cm|03276|
NH-GR-49|PLYMOUTH 3.7 N, NH|43.79048|-71.68413|265 meters|snowdepth|2023-02-15 12|26.670|cm|03223|
ME-CM-3|NEW GLOUCESTER 3.0 SE, ME|43.92372|-70.25790|38 meters|snowdepth|2023-02-15 12|26.670|cm|04260|
WTNV1|WESTON|43.29030|-72.76330|571 meters|snowdepth|2023-02-15 12|25.400|cm|05143|
VT-WR-17|ROCHESTER 2.3 NE, VT|43.89418|-72.76992|614 meters|snowdepth|2023-02-15 12|25.400|cm|05767|
VSHV1|VERSHIRE SNOW COURSE|43.98640|-72.37310|586 meters|snowdepth|2023-02-15 12|25.400|cm|05079|
TURM1|TURNER|44.28220|-70.25610|169 meters|snowdepth|2023-02-15 12|25.400|cm|04282|
STTV1|STRATTON MOUNTAIN|43.13330|-72.88330|519 meters|snowdepth|2023-02-15 12|25.400|cm|05343|
ROBM1|ROBBINSTON|45.08520|-67.12050|42 meters|snowdepth|2023-02-15 05|25.400|cm|04671|
RDGV1|READING HILL VT SNOW SURVEY|43.53330|-72.55000|471 meters|snowdepth|2023-02-15 12|25.400|cm|05062|
OSCN6|NORTH OSCEOLA|43.57940|-75.75080|462 meters|snowdepth|2023-02-15 12|25.400|cm|13437|
NY-HM-10|LAKE PLEASANT 2.3 WSW, NY|43.45490|-74.45287|536 meters|snowdepth|2023-02-15 12|25.400|cm|12108|
NH-GR-55|BRISTOL 3.7 E, NH|43.60517|-71.67158|159 meters|snowdepth|2023-02-15 12|25.400|cm|03222|
MSRN3|MASCOMA RIVER|43.78330|-72.03330|428 meters|snowdepth|2023-02-16 00|25.400|cm|03266|
ME-WL-32|BELFAST 3.9 NNE, ME|44.47292|-68.98525|66 meters|snowdepth|2023-02-15 12|25.400|cm|04915|
ME-CM-125|GRAY 2.9 SSE, ME|43.84640|-70.31340|113 meters|snowdepth|2023-02-15 12|25.400|cm|04039|
GYX|PORTLAND, ME|43.89250|-70.25500|117 meters|snowdepth|2023-02-15 12|25.400|cm|04039|
DURM1|DURHAM|43.99960|-70.09630|48 meters|snowdepth|2023-02-15 12|25.400|cm|04222|
VT-OL-26|CRAFTSBURY COMMON 0.8 NW, VT|44.66338|-72.39245|278 meters|snowdepth|2023-02-15 12|24.130|cm|05827|
VT-CL-18|WHEELOCK 1.6 S, VT|44.56491|-72.08830|363 meters|snowdepth|2023-02-15 12|24.130|cm|05851|
ME-CM-86|POWNAL 4.1 S, ME|43.85370|-70.17210|62 meters|snowdepth|2023-02-15 12|24.130|cm|04069|
NY-HM-1|SPECULATOR 10.0 SSW, NY|43.45133|-74.47120|520 meters|snowdepth|2023-02-15 12|23.114|cm|12108|
WTHM1|WINTHROP|44.30650|-69.97010|65 meters|snowdepth|2023-02-15 13|22.860|cm|04364|
VT-OL-9|GREENSBORO 2.1 NNW, VT|44.60528|-72.30940|461 meters|snowdepth|2023-02-15 12|22.860|cm|05841|
VT-CL-14|LYNDONVILLE 1.1 W, VT|44.53582|-72.02867|320 meters|snowdepth|2023-02-15 12|22.860|cm|05851|
VT-BN-12|STAMFORD 5.0 NNE, VT|42.82000|-73.02000|689 meters|snowdepth|2023-02-15 21|22.860|cm|05352|
SVYV1|SNOW VALLEY|43.20000|-72.96670|605 meters|snowdepth|2023-02-15 12|22.860|cm|05340|
STRV1|STRAFFORD SNOW COURSE|43.89330|-72.40060|357 meters|snowdepth|2023-02-15 12|22.860|cm|05072|
NY-ES-6|OLMSTEDVILLE 4.6 NNE, NY|43.83350|-73.89780|462 meters|snowdepth|2023-02-15 13|22.860|cm|12857|
NH-MR-6|DANBURY 2.2 ESE, NH|43.52000|-71.81900|297 meters|snowdepth|2023-02-15 13|22.860|cm|03243|
NH-MR-4|BOW 1.6 NW, NH|43.14994|-71.55650|148 meters|snowdepth|2023-02-15 12|22.860|cm|03304|
NH-CR-50|WOLFEBORO 1.5 SE, NH|43.57323|-71.18942|213 meters|snowdepth|2023-02-15 12|22.860|cm|03894|
MSTN3|MOORE STATION SN|44.34060|-71.89390|226 meters|snowdepth|2023-02-15 12|22.860|cm|03561|
INDN6|INDIAN LAKE|43.75500|-74.27560|503 meters|snowdepth|2023-02-15 13|22.860|cm|12842|
GBON6|GREENBORO|43.64910|-75.84270|456 meters|snowdepth|2023-02-15 12|22.860|cm|13437|
EAHV1|EAST HAVEN|44.64250|-71.89120|300 meters|snowdepth|2023-02-15 12|22.860|cm|05837|
CTLV1|COUNTY LINE SNOW COURSE|43.82470|-72.40280|488 meters|snowdepth|2023-02-15 12|22.860|cm|05070|
CON|CONCORD MUNI ARPT|43.20280|-71.50220|102 meters|snowdepth|2023-02-15 12|22.860|cm|03301|
AVLV1|AVERILL|44.99880|-71.70980|519 meters|snowdepth|2023-02-15 23|22.860|cm|05907|
NH-HL-103|TEMPLE 1.2 ENE, NH|42.82600|-71.82923|282 meters|snowdepth|2023-02-15 12|21.590|cm|03084|
WDOV1|WEST DOVER|42.95000|-72.85000|657 meters|snowdepth|2023-02-15 12|20.320|cm|05356|
VT-OG-16|STRAFFORD 2.4 SSE, VT|43.83333|-72.35555|310 meters|snowdepth|2023-02-15 11|20.320|cm|05070|
VT-ES-3|LUNENBURG 2.3 NNW, VT|44.49324|-71.70446|449 meters|snowdepth|2023-02-15 12|20.320|cm|05906|
VT-BN-3|LANDGROVE 1.1 NNE, VT|43.29092|-72.83260|554 meters|snowdepth|2023-02-15 12|20.320|cm|05148|
VT-AD-20|HANCOCK 0.3 S, VT|43.92166|-72.84042|276 meters|snowdepth|2023-02-15 12|20.320|cm|05748|
SWTN6|STILLWATER SNOW|43.55690|-75.88080|320 meters|snowdepth|2023-02-15 12|20.320|cm|13437|
SNPN3|SAND POND|43.17000|-72.18000|450 meters|snowdepth|2023-02-15 12|20.320|cm|03456|
SBSV1|SEARSBURG STATION|42.87060|-72.92660|482 meters|snowdepth|2023-02-15 12|20.320|cm|05363|
PINV1|PINNEY HOLLOW VT SNOW SURVEY|43.53780|-72.69510|574 meters|snowdepth|2023-02-15 12|20.320|cm|05056|
PERV1|PERU|43.26670|-72.90000|557 meters|snowdepth|2023-02-15 12|20.320|cm|05148|
NY-CL-12|SARANAC 0.8 SSE, NY|44.63980|-73.73848|252 meters|snowdepth|2023-02-15 12|20.320|cm|12981|
NUMN3|NORTHUMBERLAND|44.52830|-71.50440|332 meters|snowdepth|2023-02-15 13|20.320|cm|03584|
NH-CS-7|LANCASTER 0.5 N, NH|44.49611|-71.57640|264 meters|snowdepth|2023-02-15 12|20.320|cm|03584|
NH-BK-1|TILTON NORTHFIELD 3.3 NE, NH|43.48000|-71.55000|201 meters|snowdepth|2023-02-15 12|20.320|cm|03276|
NCKN6|NORTH CREEK 5 SE|43.66110|-73.89690|268 meters|snowdepth|2023-02-15 12|20.320|cm|12817|
ME-YK-67|CORNISH 5.6 ESE, ME|43.78308|-70.69539|102 meters|snowdepth|2023-02-15 12|20.320|cm|04020|
ME-PN-47|MILFORD 0.8 SSW, ME|44.94108|-68.64154|38 meters|snowdepth|2023-02-15 12|20.320|cm|04461|
ME-KB-55|MANCHESTER 0.5 NE, ME|44.33008|-69.85635|67 meters|snowdepth|2023-02-15 12|20.320|cm|04351|
ME-KB-53|READFIELD 2.0 NNE, ME|44.41620|-69.95190|162 meters|snowdepth|2023-02-15 12|20.320|cm|04355|
MCKN6|MOOSE RIVER|43.61670|-75.11670|481 meters|snowdepth|2023-02-15 12|20.320|cm|13433|
LUNV1|LUNENBURG 2 NNW|44.49330|-71.70460|448 meters|snowdepth|2023-02-15 12|20.320|cm|05906|
ISLV1|ISLAND POND|44.81280|-71.89020|359 meters|snowdepth|2023-02-15 13|20.320|cm|05846|
HCFN3|HARRIMAN/CHANDLER STATE FOREST|43.22000|-71.88000|221 meters|snowdepth|2023-02-15 12|20.320|cm|03221|
FFLN3|FRANKLIN FALLS DAM|43.47030|-71.65370|139 meters|snowdepth|2023-02-15 12|20.320|cm|03235|
BEEN3|BEECH|42.93000|-72.07000|430 meters|snowdepth|2023-02-15 12|20.320|cm|03450|
CAN-NB-7|CHAMCOOK 6.1 NNW, CAN|45.17149|-67.08163|43 meters|snowdepth|2023-02-15 11|20.066|cm||
VT-CL-23|RYEGATE 1.5 N, VT|44.23024|-72.10523|368 meters|snowdepth|2023-02-15 12|19.304|cm|05042|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2023-02-15 12|19.050|cm|13365|
NH-SL-2|GOSHEN 2.0 NE, NH|43.31474|-72.11373|396 meters|snowdepth|2023-02-15 12|19.050|cm|03752|
ME-AN-43|LISBON 0.6 S, ME|44.02320|-70.10550|59 meters|snowdepth|2023-02-15 12|19.050|cm|04250|
CAN-NB-5|OAK POINT 0.9 SSW, CA|45.50752|-66.09860|8 meters|snowdepth|2023-02-15 12|18.034|cm||
WVLM1|WATERVILLE TREATMENT PLT|44.52720|-69.65440|17 meters|snowdepth|2023-02-15 13|17.780|cm|04901|
WORV1|WORCESTER 2 W|44.37470|-72.58220|399 meters|snowdepth|2023-02-15 12|17.780|cm|05682|
VT-LM-1|STOWE 0.2 SW, VT|44.46399|-72.69070|225 meters|snowdepth|2023-02-15 12|17.780|cm|05672|
PROV1|PROCTOR-PIPER STATE FOREST SNOW SURVEY|43.38190|-72.62310|318 meters|snowdepth|2023-02-15 12|17.780|cm|05142|
PLFV1|PLAINFIELD|44.27610|-72.41500|258 meters|snowdepth|2023-02-15 12|17.780|cm|05667|
NH-GR-47|LITTLETON 7.3 W, NH|44.31847|-71.91086|341 meters|snowdepth|2023-02-15 13|17.780|cm|03561|
NH-BK-9|MEREDITH 2.9 SSW, NH|43.62245|-71.53510|210 meters|snowdepth|2023-02-15 12|17.780|cm|03253|
NH-BK-26|MEREDITH 3.3 NNE, NH|43.69844|-71.46930|276 meters|snowdepth|2023-02-15 13|17.780|cm|03226|
ME-CM-137|GRAY 1.5 NE, ME|43.90034|-70.30883|81 meters|snowdepth|2023-02-15 12|17.780|cm|04039|
MA-FR-41|CONWAY 3.4 WSW, MA|42.50424|-72.74829|273 meters|snowdepth|2023-02-15 12|17.780|cm|01341|
ENFV1|ENOSBURG FALLS 2|44.90960|-72.81370|129 meters|snowdepth|2023-02-15 10|17.780|cm|05450|
CMFN3|COMERFORD STATION SN|44.32360|-71.99780|213 meters|snowdepth|2023-02-15 12|17.780|cm|03771|
CHIN3|CHILDS BOG|42.97000|-72.12000|482 meters|snowdepth|2023-02-15 12|17.780|cm|03455|
VT-OL-25|NEWPORT 1.5 WSW, VT|44.93059|-72.23731|272 meters|snowdepth|2023-02-15 12|16.510|cm|05855|
NY-WR-10|WARRENSBURG 2.1 WNW, NY|43.51784|-73.81069|208 meters|snowdepth|2023-02-15 13|16.510|cm|12885|
NH-BK-29|SANBORNTON 2.3 WNW, NH|43.49730|-71.62800|161 meters|snowdepth|2023-02-15 12|16.510|cm|03269|
ME-WL-12|SEARSMONT 3.5 WNW, ME|44.37680|-69.26160|117 meters|snowdepth|2023-02-15 12|16.510|cm|04973|
WTVN3|WATERVILLE VALLEY|43.97000|-71.52000|512 meters|snowdepth|2023-02-15 12|15.240|cm|03223|
WREN3|EVERETT LAKE|43.08000|-71.65000|148 meters|snowdepth|2023-02-15 12|15.240|cm|03281|
VT-WH-30|MARLBORO 2.0 NNE, VT|42.88484|-72.70935|458 meters|snowdepth|2023-02-15 13|15.240|cm|05301|
SLNV1|SOUTH LINCOLN|44.07460|-72.97180|417 meters|snowdepth|2023-02-15 12|15.240|cm|05443|
SJBV1|SAINT JOHNSBURY|44.42000|-72.01940|215 meters|snowdepth|2023-02-15 21|15.240|cm|05819|
NY-WR-21|BRANT LAKE 1.7 ENE, NY|43.68223|-73.71838|383 meters|snowdepth|2023-02-15 12|15.240|cm|12815|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2023-02-15 13|15.240|cm|13471|
NH-ST-31|STRAFFORD 2.9 N, NH|43.31175|-71.13510|296 meters|snowdepth|2023-02-15 13|15.240|cm|03867|
MRLV1|MARLBORO|42.88460|-72.70930|459 meters|snowdepth|2023-02-15 13|15.240|cm|05301|
ME-HN-4|MARIAVILLE 1.4 ESE, ME|44.71810|-68.38810|37 meters|snowdepth|2023-02-15 13|15.240|cm|04605|
ME-HN-2|EAST SURRY, ME|44.49367|-68.45775|34 meters|snowdepth|2023-02-15 12|15.240|cm|04684|
MARN3|MARLOW|43.10000|-72.20000|351 meters|snowdepth|2023-02-15 12|15.240|cm|03456|
JOHV1|JOHNSON 2 N|44.65800|-72.67860|302 meters|snowdepth|2023-02-15 12|15.240|cm|05656|
JEFN3|JEFFERSON|44.41690|-71.50080|332 meters|snowdepth|2023-02-15 12|15.240|cm|03583|
GILV1|GILMAN|44.41120|-71.71860|257 meters|snowdepth|2023-02-15 11|15.240|cm|05906|
FBKV1|FLOOD BROOK|43.23330|-72.83330|425 meters|snowdepth|2023-02-15 12|15.240|cm|05148|
ESUM1|EAST SURRY|44.49340|-68.45820|31 meters|snowdepth|2023-02-15 05|15.240|cm|04684|
COLN3|COLEBROOK 3SW|44.86100|-71.53920|341 meters|snowdepth|2023-02-15 10|15.240|cm|03576|
BNTN3|PIERCE HILL ROAD|43.00000|-71.93000|228 meters|snowdepth|2023-02-15 12|15.240|cm|03442|
BABV1|BABCOCK BROOK SNOW COURSE|43.59310|-72.44740|316 meters|snowdepth|2023-02-15 12|15.240|cm|05048|
ALSN3|ALSTEAD|43.11670|-72.26670|429 meters|snowdepth|2023-02-15 12|15.240|cm|03602|
VT-FR-26|ENOSBURG FALLS 2.5 N, VT|44.94470|-72.79690|192 meters|snowdepth|2023-02-15 12|13.970|cm|05450|
NY-HM-8|LONG LAKE 1.2 N, NY|43.99070|-74.41880|555 meters|snowdepth|2023-02-15 12|13.970|cm|12847|
NH-MR-71|CONCORD 2.3 E, NH|43.22922|-71.51431|109 meters|snowdepth|2023-02-15 12|13.970|cm|03301|
NH-MR-68|CONTOOCOOK 0.6 NW, NH|43.22974|-71.72241|126 meters|snowdepth|2023-02-15 12|13.970|cm|03229|
NH-MR-25|CHICHESTER 2.7 SSW, NH|43.21150|-71.41430|212 meters|snowdepth|2023-02-15 12|13.970|cm|03258|
WHLN6|WHITE LAKE|43.56670|-75.13330|480 meters|snowdepth|2023-02-15 12|12.700|cm|13338|
VT-WH-19|EAST DOVER 1.8 N, VT|42.97658|-72.77637|522 meters|snowdepth|2023-02-15 12|12.700|cm|05341|
