! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
VT-OL-12|GREENSBORO 3.9 NNE, VT|44.63100|-72.28000|634 meters|snowdepth|2024-02-27 11|38.100|cm|05841|
MNSM3|MONSON|42.07330|-72.29080|224 meters|snowdepth|2024-02-27 12|38.100|cm|01057|
ALLM1|RIVER GAGE ON ALLAGASH RIVER|47.06970|-69.07940|187 meters|snowdepth|2024-02-27 12|38.100|cm|04774|
ALSM1|ALLAGASH SNOW COURSE|47.07110|-69.07720|198 meters|snowdepth|2024-02-27 15|37.338|cm|04774|
ME-FR-22|FARMINGTON 4.8 NNW, ME|44.73396|-70.18007|205 meters|snowdepth|2024-02-27 14|36.830|cm|04938|
ME-AR-18|NEW SWEDEN 4.9 NNW, ME|47.01080|-68.14390|256 meters|snowdepth|2024-02-27 12|36.830|cm|04762|
GURM1|GUERETTE SNOW COURSE|47.08360|-68.23140|263 meters|snowdepth|2024-02-27 15|36.830|cm|04783|
WLMN6|WILMURT LAKE|43.43330|-74.73330|815 meters|snowdepth|2024-02-27 12|35.560|cm|13353|
NH-CR-26|CENTER SANDWICH 4.9 E, NH|43.80976|-71.34150|229 meters|snowdepth|2024-02-27 12|35.560|cm|03227|
ME-FR-4|NEW SHARON 2.0 NW, ME|44.66582|-70.02720|124 meters|snowdepth|2024-02-27 12|35.560|cm|04955|
JAYV1|JAY PEAK|44.93830|-72.50490|565 meters|snowdepth|2024-02-27 15|35.560|cm|05859|
FARM1|FARMINGTON|44.68930|-70.15640|121 meters|snowdepth|2024-02-27 12|35.560|cm|04938|
ESDN3|EAST SANDWICH|43.80990|-71.34250|224 meters|snowdepth|2024-02-27 11|35.560|cm|03227|
CRWM1|NEWRY-SCREW AUGER FALLS|44.57000|-70.90640|377 meters|snowdepth|2024-02-27 12|35.560|cm|04216|
CLKV1|CLARKS CAMP|43.70500|-72.88830|483 meters|snowdepth|2024-02-27 12|35.560|cm|05737|
CHBV1|CAMELS HUMP MOUNTAIN BASE|44.31660|-72.84280|383 meters|snowdepth|2024-02-27 20|35.560|cm|05676|
BRSM1|BRASSUA|45.65640|-69.81080|331 meters|snowdepth|2024-02-27 12|35.560|cm|04478|
BRLN3|BERLIN|44.45350|-71.18540|284 meters|snowdepth|2024-02-27 12|35.560|cm|03570|
BRAM1|BRASSUA DAM|45.66020|-69.81190|318 meters|snowdepth|2024-02-27 12|35.560|cm|04478|
WFDM1|WESTFIELD NEPP|46.59700|-67.93180|149 meters|snowdepth|2024-02-27 15|34.036|cm|04769|
WNTM1|WINTERVILLE SNOW COURSE|46.93170|-68.52720|317 meters|snowdepth|2024-02-27 15|33.528|cm|00148|
TMWN3|TAMWORTH 4|43.86390|-71.26610|164 meters|snowdepth|2024-02-27 12|33.020|cm|03886|
RGNM1|RANGELEY 2NW|44.98940|-70.67220|540 meters|snowdepth|2024-02-27 11|33.020|cm|04970|
NH-CR-41|ALBANY 2.8 SW, NH|43.92648|-71.21556|204 meters|snowdepth|2024-02-27 13|33.020|cm|03818|
NH-CR-27|TAMWORTH 0.4 NNW, NH|43.86449|-71.26610|164 meters|snowdepth|2024-02-27 12|33.020|cm|03886|
HLWM1|WELD/HEIGHT OF LAND|44.77500|-70.43890|430 meters|snowdepth|2024-02-27 12|33.020|cm|04966|
FKWM1|FORT KENT GROUND WATER WELL|47.24900|-68.59100|164 meters|snowdepth|2024-02-27 12|33.020|cm|04743|
FISM1|FORT KENT COOP|47.23860|-68.61190|201 meters|snowdepth|2024-02-27 15|33.020|cm|04743|
RKWM1|MOOSEHEAD LAKE|45.58330|-69.71670|315 meters|snowdepth|2024-02-27 12|30.480|cm|04478|
RANM1|RANGELEY|44.98910|-70.67190|540 meters|snowdepth|2024-02-27 11|30.480|cm|04970|
OXBM1|OXBOW - MCOOP|46.42690|-68.55310|184 meters|snowdepth|2024-02-27 15|30.480|cm|04764|
NLKN6|NORTH LAKE|43.51670|-74.95000|556 meters|snowdepth|2024-02-27 12|30.480|cm|13338|
NH-MR-6|DANBURY 2.2 ESE, NH|43.52000|-71.81900|297 meters|snowdepth|2024-02-27 13|30.480|cm|03243|
NH-CR-15|JACKSON 3.7 NW, NH|44.19069|-71.22598|363 meters|snowdepth|2024-02-27 12|30.480|cm|03846|
NBON6|NOBLEBORO|43.41670|-74.85000|492 meters|snowdepth|2024-02-27 12|30.480|cm|13324|
MSHM1|MOOSEHEAD|45.58390|-69.72530|320 meters|snowdepth|2024-02-27 12|30.480|cm|04478|
MHMN6|MOUNTAIN HOME|43.40000|-74.71670|501 meters|snowdepth|2024-02-27 12|30.480|cm|13353|
ME-AR-15|PRESQUE ISLE 1.3 WSW, ME|46.67960|-68.01270|154 meters|snowdepth|2024-02-27 12|30.480|cm|04769|
LEFV1|LEFFERTS GATE|43.71580|-72.90670|466 meters|snowdepth|2024-02-27 12|30.480|cm|05762|
HTFM1|HARTFORD|44.37560|-70.31560|223 meters|snowdepth|2024-02-27 12|30.480|cm|04221|
CEDN3|CEDAR STREAM|45.03250|-71.28220|438 meters|snowdepth|2024-02-27 12|30.480|cm|03592|
HWRM1|HATHAWAY ROAD SNOW CORE|46.80830|-68.49580|190 meters|snowdepth|2024-02-27 15|30.226|cm|04768|
SQPM1|SCOPAN DAM|46.55610|-68.32550|182 meters|snowdepth|2024-02-27 15|29.972|cm|04732|
LISM1|LIMESTONE SNOW SURVEY SITE|46.93360|-67.91120|210 meters|snowdepth|2024-02-27 15|29.718|cm|04751|
PNKM1|PINKHAM MILL SNOW CORE|46.71270|-68.45840|251 meters|snowdepth|2024-02-27 15|29.464|cm|04732|
VT-WS-23|CABOT 2.3 E, VT|44.39807|-72.26570|617 meters|snowdepth|2024-02-27 12|29.210|cm|05647|
NY-ES-6|OLMSTEDVILLE 4.6 NNE, NY|43.83350|-73.89780|462 meters|snowdepth|2024-02-27 13|29.210|cm|12857|
NH-CR-11|NORTH CONWAY 1.4 SSW, NH|44.03556|-71.14010|164 meters|snowdepth|2024-02-27 12|29.210|cm|03860|
MTCM1|MONTICELLO SNOW COURSE|46.33280|-67.84190|180 meters|snowdepth|2024-02-27 15|28.448|cm|04760|
VT-WS-7|MIDDLESEX 3.1 ENE, VT|44.31799|-72.62650|413 meters|snowdepth|2024-02-27 13|27.940|cm|05602|
TFKM1|THE FORKS|45.34390|-69.94890|243 meters|snowdepth|2024-02-27 12|27.940|cm|04985|
NY-HM-10|LAKE PLEASANT 2.3 WSW, NY|43.45490|-74.45287|536 meters|snowdepth|2024-02-27 12|27.940|cm|12108|
NH-MR-60|SOUTH SUTTON 1.3 SE, NH|43.29531|-71.90238|180 meters|snowdepth|2024-02-27 13|27.940|cm|03278|
LFRN3|LAKE FRANCIS STATE PARK|45.05970|-71.30130|424 meters|snowdepth|2024-02-27 12|27.940|cm|03592|
HFFN6|HOFFMEISTER|43.38330|-74.71670|692 meters|snowdepth|2024-02-27 12|27.940|cm|13353|
HEMN3|HEMENWAY|43.89610|-71.31000|275 meters|snowdepth|2024-02-27 12|27.940|cm|03886|
EDEV1|EDEN|44.71110|-72.54920|349 meters|snowdepth|2024-02-27 15|27.940|cm|05652|
DYBM1|DYER BROOK SNOW COURSE|46.04810|-68.22530|220 meters|snowdepth|2024-02-27 12|27.940|cm|04747|
CAN-NB-97|NEW MARYLAND 0.6 NW, CAN|45.90112|-66.68739|122 meters|snowdepth|2024-02-27 11|27.432|cm||
DYRM1|DYER BROOK SNOWCOR|46.04820|-68.22600|219 meters|snowdepth|2024-02-27 15|26.924|cm|04747|
VT-RT-28|SHREWSBURY 0.8 W, VT|43.50806|-72.88238|445 meters|snowdepth|2024-02-27 11|25.400|cm|05738|
VT-BN-12|STAMFORD 5.0 NNE, VT|42.82000|-73.02000|689 meters|snowdepth|2024-02-27 21|25.400|cm|05352|
TUPN6|TUPPER LAKE SNOW COURSE|44.10560|-74.53440|520 meters|snowdepth|2024-02-27 12|25.400|cm|12986|
SUTV1|SUTTON|44.61220|-72.04810|451 meters|snowdepth|2024-02-27 12|25.400|cm|05867|
RQLN6|RAQUETTE LAKE|43.80000|-74.66670|565 meters|snowdepth|2024-02-27 12|25.400|cm|12847|
OSCN6|NORTH OSCEOLA|43.57940|-75.75080|462 meters|snowdepth|2024-02-27 12|25.400|cm|13437|
NH-CS-19|CARROLL 4.6 NE, NH|44.33765|-71.46461|525 meters|snowdepth|2024-02-27 12|25.400|cm|03598|
ME-FR-26|FARMINGTON 3.9 N, ME|44.72423|-70.15934|199 meters|snowdepth|2024-02-27 13|25.400|cm|04938|
ME-AR-41|CASTLE HILL 1.0 S, ME|46.70273|-68.21736|229 meters|snowdepth|2024-02-27 12|25.400|cm|04757|
LTLN3|LITTLE SUNAPEE|43.44530|-72.02470|445 meters|snowdepth|2024-02-27 12|25.400|cm|03284|
LMGM1|LIMINGTON|43.75230|-70.72930|156 meters|snowdepth|2024-02-27 12|25.400|cm|04048|
LLKN6|LONG LAKE|43.98330|-74.45000|569 meters|snowdepth|2024-02-27 12|25.400|cm|12847|
INDN6|INDIAN LAKE|43.75500|-74.27560|503 meters|snowdepth|2024-02-27 13|25.400|cm|12842|
HUBN3|HUBBARD BROOK|43.93330|-71.71670|489 meters|snowdepth|2024-02-28 00|25.400|cm|03223|
HRTM1|HARTFORD|44.37440|-70.31620|216 meters|snowdepth|2024-02-27 12|25.400|cm|04221|
HRSN6|HORSESHOE LAKE SNOW COURSE|44.13920|-74.57000|582 meters|snowdepth|2024-02-27 12|25.400|cm|12986|
FMCN6|FOUR MILE CREEK|43.38330|-74.76670|546 meters|snowdepth|2024-02-27 12|25.400|cm|13353|
ESGM1|EAST SANGERVILLE|45.13690|-69.28060|196 meters|snowdepth|2024-02-27 12|25.400|cm|04479|
DIFM1|DIXIFIELD|44.51870|-70.40780|136 meters|snowdepth|2024-02-27 12|25.400|cm|04224|
BETM1|BETHEL 6 SSE|44.32000|-70.75680|243 meters|snowdepth|2024-02-27 12|25.400|cm|04255|
AVLV1|AVERILL|44.99880|-71.70980|519 meters|snowdepth|2024-02-28 00|25.400|cm|05907|
ME-OX-2|HARTFORD 1.4 N, ME|44.39318|-70.34760|170 meters|snowdepth|2024-02-27 13|24.130|cm|04221|
YORN3|YORK POND ST FISH HATCHERY|44.50000|-71.33330|455 meters|snowdepth|2024-02-27 12|22.860|cm|03588|
VT-CL-18|WHEELOCK 1.6 S, VT|44.56491|-72.08830|363 meters|snowdepth|2024-02-27 12|22.860|cm|05851|
VT-BN-3|LANDGROVE 1.1 NNE, VT|43.29092|-72.83260|554 meters|snowdepth|2024-02-27 12|22.860|cm|05148|
PERV1|PERU|43.26670|-72.90000|557 meters|snowdepth|2024-02-27 12|22.860|cm|05148|
OWLN3|OWL BROOK|43.75820|-71.60180|241 meters|snowdepth|2024-02-27 12|22.860|cm|03264|
NH-MR-45|NORTHFIELD 2.8 E, NH|43.43945|-71.53730|199 meters|snowdepth|2024-02-27 12|22.860|cm|03276|
NEBN3|NEWBURY|43.34310|-72.03500|410 meters|snowdepth|2024-02-27 12|22.860|cm|03255|
MTNV1|MOUNTAIN TOP ROAD|43.73640|-72.93670|530 meters|snowdepth|2024-02-27 12|22.860|cm|05762|
MSRN3|MASCOMA RIVER|43.78330|-72.03330|428 meters|snowdepth|2024-02-28 00|22.860|cm|03266|
LBKV1|LYE BROOK|43.05000|-73.03330|724 meters|snowdepth|2024-02-28 00|22.860|cm|05250|
KINM1|KINGFIELD|44.95950|-70.17530|182 meters|snowdepth|2024-02-27 14|22.860|cm|04947|
JEFV1|JEFFERSONVILLE|44.58430|-72.78700|363 meters|snowdepth|2024-02-27 12|22.860|cm|05464|
GBON6|GREENBORO|43.64910|-75.84270|456 meters|snowdepth|2024-02-27 12|22.860|cm|13437|
EBRN6|EAST BRANCH (SALMON RIVER) SNOW|43.49250|-75.65500|405 meters|snowdepth|2024-02-27 12|22.860|cm|13471|
DFXM1|DOVER-FOXCROFT|45.18720|-69.18410|99 meters|snowdepth|2024-02-27 12|22.860|cm|04426|
CORV1|CORINTH|44.00690|-72.31940|366 meters|snowdepth|2024-02-27 12|22.860|cm|05039|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2024-02-27 12|22.352|cm|13365|
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2024-02-27 11|21.590|cm|05676|
CAN-NB-64|KESWICK RIDGE 4.0 SE, CAN|45.97014|-66.85538|95 meters|snowdepth|2024-02-27 14|21.590|cm||
WVRV1|WRIGHTSVILLE DETENTION RESERVOIR|44.31060|-72.57530|207 meters|snowdepth|2024-02-27 17|20.320|cm|05602|
VT-WS-5|BERLIN 4.3 WNW, VT|44.23360|-72.65610|276 meters|snowdepth|2024-02-27 12|20.320|cm|05602|
VT-OL-26|CRAFTSBURY COMMON 0.8 NW, VT|44.66338|-72.39245|278 meters|snowdepth|2024-02-27 12|20.320|cm|05827|
VT-ES-3|LUNENBURG 2.3 NNW, VT|44.49324|-71.70446|449 meters|snowdepth|2024-02-27 10|20.320|cm|05906|
OTFM1|OTISFIELD|44.09790|-70.59760|171 meters|snowdepth|2024-02-27 12|20.320|cm|04270|
ME-OX-26|OXFORD 5.3 SW, ME|44.09787|-70.59612|179 meters|snowdepth|2024-02-27 12|20.320|cm|04270|
LUNV1|LUNENBURG 2 NNW|44.49330|-71.70460|448 meters|snowdepth|2024-02-27 10|20.320|cm|05906|
LTPN6|LITTLE TUPPER LAKE|44.06670|-74.63330|595 meters|snowdepth|2024-02-27 12|20.320|cm|12847|
LPLN6|LAKE PLACID 2 S|44.30420|-73.98390|572 meters|snowdepth|2024-02-27 12|20.320|cm|12946|
HPEN6|HOPE SNOCOR|43.35530|-74.27830|308 meters|snowdepth|2024-02-27 12|20.320|cm|12190|
GSHV1|GOSHEN DAM|43.91420|-73.00500|549 meters|snowdepth|2024-02-27 12|20.320|cm|05733|
GALN6|GALE SNOW COURSE|44.27220|-74.62970|494 meters|snowdepth|2024-02-27 12|20.320|cm|12980|
EBON6|BOONVILLE LOCK 7 SNOW|43.35700|-75.32200|387 meters|snowdepth|2024-02-27 12|20.320|cm|13486|
CAFN6|CARRY FALLS RESERVOIR SNOW COURSE|44.34640|-74.72720|468 meters|snowdepth|2024-02-27 12|20.320|cm|13625|
BULV1|BUELS GORE|44.21910|-72.95170|461 meters|snowdepth|2024-02-27 19|20.320|cm|05673|
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2024-02-27 12|19.050|cm|05681|
VT-OL-9|GREENSBORO 2.1 NNW, VT|44.60528|-72.30940|461 meters|snowdepth|2024-02-27 12|19.050|cm|05841|
TURM1|TURNER|44.28220|-70.25610|169 meters|snowdepth|2024-02-27 12|17.780|cm|04282|
PTBN3|PITTSBURG RESERVOIR|45.04690|-71.38300|405 meters|snowdepth|2024-02-27 12|17.780|cm|03592|
NY-HM-8|LONG LAKE 1.2 N, NY|43.99070|-74.41880|555 meters|snowdepth|2024-02-27 12|17.780|cm|12847|
NWSM1|NEW SHARON|44.63520|-70.00020|142 meters|snowdepth|2024-02-27 12|17.780|cm|04955|
NWDN6|NORTHWOOD|43.35000|-75.06670|389 meters|snowdepth|2024-02-27 12|17.780|cm|13438|
MWTM1|MILLINOCKET WWTP|45.64040|-68.67470|109 meters|snowdepth|2024-02-27 12|17.780|cm|04462|
ME-AN-50|MECHANIC FALLS 1.3 W, ME|44.11231|-70.42015|108 meters|snowdepth|2024-02-27 12|17.780|cm|04256|
MA-HS-7|PLAINFIELD 2.2 SW, MA|42.49272|-72.94540|428 meters|snowdepth|2024-02-27 13|17.780|cm|01070|
JKMM1|JACKMAN|45.62600|-70.24600|369 meters|snowdepth|2024-02-27 12|17.780|cm|04945|
CGRN6|GRAPHITE SNOCOR|43.75000|-73.55000|462 meters|snowdepth|2024-02-27 12|17.780|cm|12836|
CARM1|CARIBOU WFO|46.86810|-68.01250|191 meters|snowdepth|2024-02-27 18|17.780|cm|04736|
CAN-NB-1|FREDERICTON 4.0 SSE, CA|45.92897|-66.62830|68 meters|snowdepth|2024-02-27 12|17.018|cm||
NY-WR-10|WARRENSBURG 2.1 WNW, NY|43.51784|-73.81069|208 meters|snowdepth|2024-02-27 13|16.510|cm|12885|
NH-MR-4|BOW 1.6 NW, NH|43.14994|-71.55650|148 meters|snowdepth|2024-02-27 12|16.510|cm|03304|
NH-HL-108|ANTRIM 4.1 NW, NH|43.07635|-72.00019|328 meters|snowdepth|2024-02-27 12|16.510|cm|03440|
WTHM1|WINTHROP|44.30650|-69.97010|65 meters|snowdepth|2024-02-27 13|15.240|cm|04364|
WNDM1|WINDHAM 2NW|43.85670|-70.46630|118 meters|snowdepth|2024-02-27 12|15.240|cm|04062|
WBUM1|HOLLIS/NWS|43.64500|-70.67690|109 meters|snowdepth|2024-02-27 12|15.240|cm|04042|
VT-OL-1|WESTFIELD 0.7 WNW, VT|44.89160|-72.44350|328 meters|snowdepth|2024-02-27 12|15.240|cm|05874|
VT-CL-44|DANVILLE 3.1 NNE, VT|44.45469|-72.12516|377 meters|snowdepth|2024-02-27 12|15.240|cm|05828|
STRN6|STILLWATER RESERVOIR|43.89140|-75.03610|515 meters|snowdepth|2024-02-27 13|15.240|cm|13367|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2024-02-27 13|15.240|cm|13471|
NWBN3|NORTH WOLFEBORO|43.65610|-71.14280|305 meters|snowdepth|2024-02-27 12|15.240|cm|03894|
NFLM1|NEWFIELD|43.63060|-70.89810|182 meters|snowdepth|2024-02-27 12|15.240|cm|04095|
MRDN3|MEREDITH|43.63060|-71.52060|275 meters|snowdepth|2024-02-27 12|15.240|cm|03253|
ME-CM-54|WINDHAM 3.9 NW, ME|43.85787|-70.46200|124 meters|snowdepth|2024-02-27 12|15.240|cm|04062|
LNCM1|LINCOLN WATER DISTRICT|45.32410|-68.58300|61 meters|snowdepth|2024-02-27 12|15.240|cm|04457|
GRNM1|E. BRANCH PENOBSCOT RVR|45.73130|-68.58930|94 meters|snowdepth|2024-02-27 12|15.240|cm|00130|
GAGN3|GAGE HILL|43.57470|-71.04130|235 meters|snowdepth|2024-02-27 12|15.240|cm|03872|
CNFN6|CONIFER SNOW COURSE|44.21670|-74.61670|468 meters|snowdepth|2024-02-27 12|15.240|cm|12986|
BOON6|BOONVILLE 4 SSW|43.43610|-75.36970|478 meters|snowdepth|2024-02-27 12|15.240|cm|13309|
VT-WH-19|EAST DOVER 1.8 N, VT|42.97658|-72.77637|522 meters|snowdepth|2024-02-27 12|13.970|cm|05341|
VT-OG-16|STRAFFORD 2.4 SSE, VT|43.83333|-72.35555|310 meters|snowdepth|2024-02-27 11|13.970|cm|05070|
NH-CR-50|WOLFEBORO 1.5 SE, NH|43.57323|-71.18942|213 meters|snowdepth|2024-02-27 12|13.970|cm|03894|
WARV1|FOODBANK FARM|44.14220|-72.84340|249 meters|snowdepth|2024-02-27 18|12.700|cm|05674|
VT-WS-42|MORETOWN 2.1 N, VT|44.28026|-72.75654|276 meters|snowdepth|2024-02-27 13|12.700|cm|05602|
VT-WH-30|MARLBORO 2.0 NNE, VT|42.88484|-72.70935|458 meters|snowdepth|2024-02-27 13|12.700|cm|05301|
VANM1|VAN BUREN|47.16640|-67.93960|140 meters|snowdepth|2024-02-27 12|12.700|cm|04785|
SWTN6|STILLWATER SNOW|43.55690|-75.88080|320 meters|snowdepth|2024-02-27 12|12.700|cm|13437|
SEVN6|SEVEY SNOW COURSE|44.25670|-74.75030|478 meters|snowdepth|2024-02-27 12|12.700|cm|13625|
PEKN6|PECK LAKE|43.11500|-74.42360|430 meters|snowdepth|2024-02-27 12|12.700|cm|12078|
NY-SR-57|TOWN OF PROVIDENCE 2.3 E, NY|43.09437|-73.99528|415 meters|snowdepth|2024-02-27 13|12.700|cm|12850|
NLSN3|NELSON BROOK|43.47780|-71.36110|248 meters|snowdepth|2024-02-27 12|12.700|cm|03237|
NH-RC-48|NORTHWOOD 2.9 WSW, NH|43.20114|-71.25750|202 meters|snowdepth|2024-02-27 12|12.700|cm|03261|
NCON3|NORTH CONWAY|44.05620|-71.12970|163 meters|snowdepth|2024-02-27 13|12.700|cm|03860|
NCKN6|NORTH CREEK 5 SE|43.66110|-73.89690|268 meters|snowdepth|2024-02-27 12|12.700|cm|12817|
MRLV1|MARLBORO|42.88460|-72.70930|459 meters|snowdepth|2024-02-27 13|12.700|cm|05301|
HPFN6|HOPE FALLS|43.29580|-74.18060|309 meters|snowdepth|2024-02-27 12|12.700|cm|12134|
GNLN3|GRANLIDEN|43.40170|-72.07970|374 meters|snowdepth|2024-02-27 12|12.700|cm|03782|
EMRV1|LAKE ELMORE RAWS|44.54310|-72.52940|358 meters|snowdepth|2024-02-27 16|12.700|cm|05680|
EHYM3|EAST HAWLEY|42.57410|-72.86790|504 meters|snowdepth|2024-02-27 13|12.700|cm|01339|
CTRN3|CENTER HARBOR|43.70970|-71.47780|295 meters|snowdepth|2024-02-27 12|12.700|cm|03226|
CORM1|CORINNA|44.91970|-69.24160|81 meters|snowdepth|2024-02-27 13|12.700|cm|04928|
COLN3|COLEBROOK 3SW|44.86100|-71.53920|341 meters|snowdepth|2024-02-27 12|12.700|cm|03576|
VT-CL-23|RYEGATE 1.5 N, VT|44.23024|-72.10523|368 meters|snowdepth|2024-02-27 12|12.192|cm|05042|
VT-OG-14|BRADFORD 2.2 NNW, VT|44.02268|-72.14756|345 meters|snowdepth|2024-02-27 10|11.430|cm|05033|
VT-FR-30|MONTGOMERY 4.1 ESE, VT|44.87663|-72.56234|304 meters|snowdepth|2024-02-27 12|11.430|cm|05471|
NH-ST-31|STRAFFORD 2.9 N, NH|43.31175|-71.13510|296 meters|snowdepth|2024-02-27 12|11.430|cm|03867|
ME-AN-41|AUBURN 2.1 NNW, ME|44.11275|-70.26452|83 meters|snowdepth|2024-02-27 12|11.430|cm|04210|
CAN-NB-55|FREDERICTON 4.5 N, CAN|45.99547|-66.64252|41 meters|snowdepth|2024-02-27 12|10.922|cm||
VT-WS-15|EAST CALAIS 1.5 SW, VT|44.35523|-72.45540|325 meters|snowdepth|2024-02-27 12|10.160|cm|05650|
VT-LM-1|STOWE 0.2 SW, VT|44.46399|-72.69070|225 meters|snowdepth|2024-02-27 12|10.160|cm|05672|
UVDV1|NERON SITE AT UNION VILLAGE DAM|43.79140|-72.25720|145 meters|snowdepth|2024-02-27 13|10.160|cm|05075|
TOPM1|TOPSFIELD|45.43530|-67.72130|192 meters|snowdepth|2024-02-27 12|10.160|cm|04490|
THHP1|THORNHURST|41.17400|-75.59810|475 meters|snowdepth|2024-02-27 12|10.160|cm|18424|
TBYP1|TOBYHANNA CREEK NR|41.16260|-75.45500|544 meters|snowdepth|2024-02-27 12|10.160|cm|18466|
STAN6|STAR LAKE SNOW COURSE|44.16470|-75.04530|458 meters|snowdepth|2024-02-27 12|10.160|cm|13690|
SKPN6|SACANDAGA PARK|43.21670|-74.18330|247 meters|snowdepth|2024-02-27 12|10.160|cm|12134|
POLM1|POLAND|44.00700|-70.36140|174 meters|snowdepth|2024-02-27 12|10.160|cm|04274|
PLFV1|PLAINFIELD|44.27610|-72.41500|258 meters|snowdepth|2024-02-27 12|10.160|cm|05667|
NUMN3|NORTHUMBERLAND|44.52830|-71.50440|332 meters|snowdepth|2024-02-27 14|10.160|cm|03584|
NH-GR-47|LITTLETON 7.3 W, NH|44.31847|-71.91086|341 meters|snowdepth|2024-02-27 13|10.160|cm|03561|
NEWN3|NEWPORT|43.37720|-72.18120|237 meters|snowdepth|2024-02-27 12|10.160|cm|03773|
ME-YK-3|HOLLIS CENTER 5.4 NW, ME|43.64750|-70.67510|95 meters|snowdepth|2024-02-27 12|10.160|cm|04042|
ME-KB-55|MANCHESTER 0.5 NE, ME|44.33008|-69.85635|67 meters|snowdepth|2024-02-27 12|10.160|cm|04351|
MA-FR-41|CONWAY 3.4 WSW, MA|42.50424|-72.74829|273 meters|snowdepth|2024-02-27 12|10.160|cm|01341|
ISLV1|ISLAND POND|44.81280|-71.89020|359 meters|snowdepth|2024-02-27 13|10.160|cm|05846|
HOLM1|HOLLIS|43.64750|-70.67490|95 meters|snowdepth|2024-02-27 12|10.160|cm|04042|
HMYM1|HARMONY|44.94660|-69.54560|100 meters|snowdepth|2024-02-27 12|10.160|cm|04942|
FFLN3|FRANKLIN FALLS DAM|43.47030|-71.65370|139 meters|snowdepth|2024-02-27 12|10.160|cm|03235|
EHLN6|HILLSIDE|43.36170|-75.39000|205 meters|snowdepth|2024-02-27 12|10.160|cm|13309|
EAHV1|EAST HAVEN|44.64250|-71.89120|300 meters|snowdepth|2024-02-27 12|10.160|cm|05837|
CRBN6|CRANBERRY LAKE SNOW COURSE|44.21810|-74.85360|456 meters|snowdepth|2024-02-27 12|10.160|cm|13625|
CNBN6|NORTH BOLTON SNOCOR|43.60000|-73.65000|228 meters|snowdepth|2024-02-27 12|10.160|cm|12814|
CFTP1|CLIFTON|41.22310|-75.54800|503 meters|snowdepth|2024-02-27 12|10.160|cm|18424|
CBMN6|BLOOMER MOUNTAIN SNOCOR|43.67000|-73.57000|319 meters|snowdepth|2024-02-27 12|10.160|cm|12836|
BSHN6|BUSHNELLVILLE|42.16670|-74.41670|694 meters|snowdepth|2024-02-27 14|10.160|cm|12492|
VT-WR-10|WEST WINDSOR 1.7 S, VT|43.46164|-72.49197|226 meters|snowdepth|2024-02-27 12|8.890|cm|05037|
